dx,dy,button,rx,ry,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID
2,2,0,1.5800000429153442,1.5800000429153442,0.6901981830596924,183.91235133430774,111,159,1559,1013,20,960,600,1
0,1,0,-0.0,0.6899999976158142,0.6983132362365723,183.91235133430774,111,159,1559,1013,20,960,600,1
1,1,0,0.6899999976158142,0.6899999976158142,0.7141060829162598,183.91235133430774,111,159,1559,1013,20,960,600,1
0,1,0,-0.0,0.6899999976158142,0.7222192287445068,183.91235133430774,111,159,1559,1013,20,960,600,1
1,2,0,0.7900000214576721,1.5800000429153442,0.7302260398864746,183.0932417253385,111,158,1559,1013,20,960,600,1
2,3,0,1.7466665506362915,2.6199998259544373,0.7381331920623779,180.8821626030049,110,156,1559,1013,20,960,600,1
3,3,0,2.7600000500679016,2.7600000500679016,0.7462141513824463,178.09572031282372,108,154,1559,1013,20,960,600,1
3,5,0,3.035999894142151,5.0599998235702515,0.7542331218719482,172.28000438885226,105,149,1559,1013,20,960,600,1
5,5,0,5.900000333786011,5.900000333786011,0.7621781826019287,165.31685600648902,100,144,1559,1013,20,960,600,1
5,5,0,5.900000333786011,5.900000333786011,0.7701671123504639,158.36270370839262,95,139,1559,1013,20,960,600,1
7,6,0,8.913333177566528,7.639999866485596,0.7783041000366211,148.09174551506476,87,132,1559,1013,20,960,600,1
6,7,0,7.639999866485596,8.913333177566528,0.78621506690979,137.56693396557372,80,124,1559,1013,20,960,600,1
5,6,0,5.900000333786011,7.080000400543213,0.7942650318145752,128.97481786280562,75,117,1559,1013,20,960,600,1
6,6,0,7.394999742507935,7.394999742507935,0.8020980358123779,119.32130528261769,68,110,1559,1013,20,960,600,1
4,6,0,4.720000267028809,7.080000400543213,0.8100771903991699,111.26417442921878,64,103,1559,1013,20,960,600,1
4,5,0,4.446666717529297,5.558333396911621,0.818115234375,104.9086593777858,60,98,1559,1013,20,960,600,1
2,4,0,1.840000033378601,3.680000066757202,0.8260312080383301,101.83022847155415,59,95,1559,1013,20,960,600,1
1,3,0,0.8733332753181458,2.6199998259544373,0.8341071605682373,100.13627921806692,59,93,1559,1013,20,960,600,1
1,4,0,0.9200000166893005,3.680000066757202,0.8421230316162109,97.61505470890214,59,90,1559,1013,20,960,600,1
1,3,0,0.8733332753181458,2.6199998259544373,0.8501200675964355,95.94810050208545,59,88,1559,1013,20,960,600,1
0,4,0,-0.0,3.680000066757202,0.8583390712738037,93.46980235798269,59,85,1559,1013,20,960,600,1
0,3,0,-0.0,2.6199998259544373,0.8662772178649902,91.83319694480774,59,83,1559,1013,20,960,600,1
0,5,0,-0.0,5.0599998235702515,0.8742551803588867,87.8008179924892,59,78,1559,1013,20,960,600,1
-1,4,0,-0.9200000166893005,3.680000066757202,0.8821611404418945,85.42536350467836,59,75,1559,1013,20,960,600,1
-1,4,0,-0.9200000166893005,3.680000066757202,0.8901982307434082,83.08598175880189,59,72,1559,1013,20,960,600,1
0,5,0,-0.0,5.0599998235702515,0.8981752395629883,79.27485648266257,59,67,1559,1013,20,960,600,1
0,5,0,-0.0,5.0599998235702515,0.906182050704956,75.58621384311844,59,62,1559,1013,20,960,600,1
0,4,0,-0.0,3.680000066757202,0.9141662120819092,73.43860018001261,59,59,1559,1013,20,960,600,1
1,4,0,0.9200000166893005,3.680000066757202,0.9225220680236816,71.34494452638098,59,56,1559,1013,20,960,600,1
2,4,0,1.840000033378601,3.680000066757202,0.9302570819854736,68.56844150166147,58,53,1559,1013,20,960,600,1
2,4,0,1.840000033378601,3.680000066757202,0.938115119934082,65.82216034906945,57,50,1559,1013,20,960,600,1
2,3,0,1.7466665506362915,2.6199998259544373,0.9461851119995117,63.7563556583431,56,48,1559,1013,20,960,600,1
2,3,0,1.7466665506362915,2.6199998259544373,0.9542012214660645,61.70076708097341,55,46,1559,1013,20,960,600,1
2,3,0,1.7466665506362915,2.6199998259544373,0.9621820449829102,59.65629906907199,54,44,1559,1013,20,960,600,1
2,4,0,1.840000033378601,3.680000066757202,0.9700932502746582,57.00746227100382,53,41,1559,1013,20,960,600,1
3,4,0,3.035999894142151,4.047999858856201,0.9781930446624756,52.20128616033595,50,37,1559,1013,20,960,600,1
3,4,0,3.035999894142151,4.047999858856201,0.9860191345214844,47.42821606144492,47,33,1559,1013,20,960,600,1
3,4,0,3.035999894142151,4.047999858856201,0.9942471981048584,42.69724850502159,44,29,1559,1013,20,960,600,1
4,4,0,4.047999858856201,4.047999858856201,1.0021631717681885,37.16990566028302,40,25,1559,1013,20,960,600,1
2,4,0,1.840000033378601,3.680000066757202,1.0101730823516846,34.77722635447622,39,22,1559,1013,20,960,600,1
2,3,0,1.7466665506362915,2.6199998259544373,1.0182530879974365,32.941821107167776,38,20,1559,1013,20,960,600,1
2,4,0,1.840000033378601,3.680000066757202,1.0261971950531006,30.718546143004666,37,17,1559,1013,20,960,600,1
2,4,0,1.840000033378601,3.680000066757202,1.0341670513153076,28.626415831655933,36,14,1559,1013,20,960,600,1
3,4,0,3.035999894142151,4.047999858856201,1.0421712398529053,24.481879299133332,33,10,1559,1013,20,960,600,1
3,3,0,2.7600000500679016,2.7600000500679016,1.0501320362091064,22.015621187164243,31,8,1559,1013,20,960,600,1
