dx,dy,rx,ry,button,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID,past20dxdy
-1,0,-0.6899999976158142,-0.0,4,0.2284073829650879,819.0259344556116,-710,-428,254,112,20,964,540,1,"[(-11, 14), (-12, 14), (-13, 15), (-13, 12), (-11, 10), (-9, 6), (-5, 3), (-1, 0), (2, -2), (6, -8), (9, -11), (12, -12), (14, -13), (13, -12), (14, -13), (13, -9), (11, -7), (7, -4), (3, -1), (0, 0)]"
-1,0,-0.6899999976158142,-0.0,4,0.23631644248962402,819.0259344556116,-710,-428,254,112,20,964,540,1,"[(-11, 14), (-12, 14), (-13, 15), (-13, 12), (-11, 10), (-9, 6), (-5, 3), (-1, 0), (2, -2), (6, -8), (9, -11), (12, -12), (14, -13), (13, -12), (14, -13), (13, -9), (11, -7), (7, -4), (3, -1), (0, 0)]"
0,0,-0.0,-0.0,0,0.28461241722106934,819.0259344556116,-710,-428,254,112,20,964,540,1,"[(-11, 14), (-12, 14), (-13, 15), (-13, 12), (-11, 10), (-9, 6), (-5, 3), (-1, 0), (2, -2), (6, -8), (9, -11), (12, -12), (14, -13), (13, -12), (14, -13), (13, -9), (11, -7), (7, -4), (3, -1), (0, 0)]"
2,0,1.5800000429153442,-0.0,0,0.30837440490722656,819.8825218065506,-711,-428,254,112,20,964,540,1,"[(-11, 14), (-12, 14), (-13, 15), (-13, 12), (-11, 10), (-9, 6), (-5, 3), (-1, 0), (2, -2), (6, -8), (9, -11), (12, -12), (14, -13), (13, -12), (14, -13), (13, -9), (11, -7), (7, -4), (3, -1), (0, 0)]"
1,-1,0.6899999976158142,-0.6899999976158142,0,0.3164374828338623,819.8825218065506,-711,-428,254,112,20,964,540,1,"[(-11, 14), (-12, 14), (-13, 15), (-13, 12), (-11, 10), (-9, 6), (-5, 3), (-1, 0), (2, -2), (6, -8), (9, -11), (12, -12), (14, -13), (13, -12), (14, -13), (13, -9), (11, -7), (7, -4), (3, -1), (0, 0)]"
1,0,0.6899999976158142,-0.0,0,0.4365074634552002,819.8825218065506,-711,-428,254,112,20,964,540,1,"[(-11, 14), (-12, 14), (-13, 15), (-13, 12), (-11, 10), (-9, 6), (-5, 3), (-1, 0), (2, -2), (6, -8), (9, -11), (12, -12), (14, -13), (13, -12), (14, -13), (13, -9), (11, -7), (7, -4), (3, -1), (0, 0)]"
1,0,0.6899999976158142,-0.0,0,0.444352388381958,819.8825218065506,-711,-428,254,112,20,964,540,1,"[(-11, 14), (-12, 14), (-13, 15), (-13, 12), (-11, 10), (-9, 6), (-5, 3), (-1, 0), (2, -2), (6, -8), (9, -11), (12, -12), (14, -13), (13, -12), (14, -13), (13, -9), (11, -7), (7, -4), (3, -1), (0, 0)]"
2,0,1.5800000429153442,-0.0,0,0.4521794319152832,820.7394296649221,-712,-428,254,112,20,964,540,1,"[(-11, 14), (-12, 14), (-13, 15), (-13, 12), (-11, 10), (-9, 6), (-5, 3), (-1, 0), (2, -2), (6, -8), (9, -11), (12, -12), (14, -13), (13, -12), (14, -13), (13, -9), (11, -7), (7, -4), (3, -1), (0, 0)]"
2,0,1.5800000429153442,-0.0,0,0.46045827865600586,821.5966570399379,-713,-428,254,112,20,964,540,1,"[(-11, 14), (-12, 14), (-13, 15), (-13, 12), (-11, 10), (-9, 6), (-5, 3), (-1, 0), (2, -2), (6, -8), (9, -11), (12, -12), (14, -13), (13, -12), (14, -13), (13, -9), (11, -7), (7, -4), (3, -1), (0, 0)]"
1,0,0.6899999976158142,-0.0,0,0.46819543838500977,821.5966570399379,-713,-428,254,112,20,964,540,1,"[(-11, 14), (-12, 14), (-13, 15), (-13, 12), (-11, 10), (-9, 6), (-5, 3), (-1, 0), (2, -2), (6, -8), (9, -11), (12, -12), (14, -13), (13, -12), (14, -13), (13, -9), (11, -7), (7, -4), (3, -1), (0, 0)]"
2,0,1.5800000429153442,-0.0,0,0.4763174057006836,822.4542029445223,-714,-428,254,112,20,964,540,1,"[(-11, 14), (-12, 14), (-13, 15), (-13, 12), (-11, 10), (-9, 6), (-5, 3), (-1, 0), (2, -2), (6, -8), (9, -11), (12, -12), (14, -13), (13, -12), (14, -13), (13, -9), (11, -7), (7, -4), (3, -1), (0, 0)]"
2,0,1.5800000429153442,-0.0,0,0.484222412109375,823.312066395297,-715,-428,254,112,20,964,540,1,"[(-11, 14), (-12, 14), (-13, 15), (-13, 12), (-11, 10), (-9, 6), (-5, 3), (-1, 0), (2, -2), (6, -8), (9, -11), (12, -12), (14, -13), (13, -12), (14, -13), (13, -9), (11, -7), (7, -4), (3, -1), (0, 0)]"
2,1,1.5800000429153442,0.7900000214576721,0,0.49240827560424805,824.1702464125653,-716,-428,254,112,20,964,540,1,"[(-11, 14), (-12, 14), (-13, 15), (-13, 12), (-11, 10), (-9, 6), (-5, 3), (-1, 0), (2, -2), (6, -8), (9, -11), (12, -12), (14, -13), (13, -12), (14, -13), (13, -9), (11, -7), (7, -4), (3, -1), (0, 0)]"
