dx,dy,rx,ry,button,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID
0,1,-0.0,0.6899999976158142,4,0.6255824565887451,463.0380534375644,-473,-6,487,536,20,960,542,1
-1,1,-0.6899999976158142,0.6899999976158142,4,0.6337125301361084,463.0380534375644,-473,-6,487,536,20,960,542,1
-1,1,-0.6899999976158142,0.6899999976158142,4,0.6416103839874268,463.0380534375644,-473,-6,487,536,20,960,542,1
0,0,-0.0,-0.0,0,0.7166385650634766,463.0380534375644,-473,-6,487,536,20,960,542,1
1,0,0.6899999976158142,-0.0,0,0.7233195304870605,463.0380534375644,-473,-6,487,536,20,960,542,1
1,0,0.6899999976158142,-0.0,0,0.7295515537261963,463.0380534375644,-473,-6,487,536,20,960,542,1
-3,3,-2.7600000500679016,2.7600000500679016,0,0.8577024936676025,461.0679356525978,-471,-8,487,536,20,960,542,1
-4,3,-4.047999858856201,3.035999894142151,0,0.8655483722686768,457.1295323569256,-467,-11,487,536,20,960,542,1
-6,1,-6.670000076293945,1.1116666793823242,0,0.87361741065979,451.15615576505104,-461,-12,487,536,20,960,542,1
-8,2,-9.859999656677246,2.4649999141693115,0,0.8815493583679199,442.21676218380054,-452,-14,487,536,20,960,542,1
-12,1,-16.249999523162842,1.3541666269302368,0,0.8896725177764893,426.2579512169377,-436,-15,487,536,20,960,542,1
-13,1,-17.84999990463257,1.3730769157409668,0,0.8975875377655029,409.30537797648145,-419,-16,487,536,20,960,542,1
-16,-1,-26.8799991607666,-1.6799999475479126,0,0.9056525230407715,383.2861553627333,-393,-15,487,536,20,960,542,1
-15,-2,-23.589999675750732,-3.1453332901000977,0,0.9138445854187012,360.1945434497921,-370,-12,487,536,20,960,542,1
-16,-3,-26.8799991607666,-5.039999842643738,0,0.9218263626098633,334.0712135590538,-344,-7,487,536,20,960,542,1
-17,-3,-30.180001139640808,-5.32588255405426,0,0.9296774864196777,304.00636936215164,-314,-2,487,536,20,960,542,1
-15,-2,-23.589999675750732,-3.1453332901000977,0,0.9377384185791016,281.00171820798585,-291,1,487,536,20,960,542,1
-15,-3,-23.589999675750732,-4.7179999351501465,0,0.9456703662872314,258.04663773306316,-268,5,487,536,20,960,542,1
-15,-2,-23.589999675750732,-3.1453332901000977,0,0.9536504745483398,235.13057744802055,-245,8,487,536,20,960,542,1
-12,-3,-16.249999523162842,-4.0624998807907104,0,0.9618575572967529,219.31419493786248,-229,12,487,536,20,960,542,1
-8,-1,-9.859999656677246,-1.2324999570846558,0,0.9696555137634277,210.38375620721234,-220,13,487,536,20,960,542,1
