dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,reward
0,0,0,0,0,0,861.6803351591586,1,853,122,1813,722,960,600,20,0
0,0,0,0,0,0,861.6803351591586,1,853,122,1813,722,960,600,20,0
0,0,0,0,0,0,861.6803351591586,1,853,122,1813,722,960,600,20,0
0,0,0,0,0,0,861.6803351591586,1,853,122,1813,722,960,600,20,0
0,0,0,0,0,0,861.6803351591586,1,853,122,1813,722,960,600,20,0
0,0,0,0,0,0,861.6803351591586,1,853,122,1813,722,960,600,20,0
0,0,0,0,0,0,861.6803351591586,1,853,122,1813,722,960,600,20,0
0,0,0,0,0,0,861.6803351591586,1,853,122,1813,722,960,600,20,0
0,0,0,0,0,0,861.6803351591586,1,853,122,1813,722,960,600,20,0
0,0,0,0,0,0,861.6803351591586,1,853,122,1813,722,960,600,20,0
0,0,0,0,0,0,861.6803351591586,1,853,122,1813,722,960,600,20,0
0,0,0,0,0,0,861.6803351591586,1,853,122,1813,722,960,600,20,0
0,0,0,0,0,0,861.6803351591586,1,853,122,1813,722,960,600,20,0
0,0,0,0,0,0,861.6803351591586,1,853,122,1813,722,960,600,20,0
0,0,0,0,0,0,861.6803351591586,1,853,122,1813,722,960,600,20,0
0,0,0,0,0,0,861.6803351591586,1,853,122,1813,722,960,600,20,0
0,0,0,0,0,0,861.6803351591586,1,853,122,1813,722,960,600,20,0
0,0,0,0,0,0,861.6803351591586,1,853,122,1813,722,960,600,20,0
0,0,0,0,0,0,861.6803351591586,1,853,122,1813,722,960,600,20,0
0,0,0,0,0,0,861.6803351591586,1,853,122,1813,722,960,600,20,0
1,0,0,1.5,-0.0,0.46747422218322754,860.6904205345845,1,852,122,1813,722,960,600,20,16.86
1,0,0,1.5,-0.0,0.48354005813598633,859.7005292542282,1,851,122,1813,722,960,600,20,16.85
1,0,0,1.5,-0.0,0.4915480613708496,858.7106613988207,1,850,122,1813,722,960,600,20,16.83
3,0,0,4.5,-0.0,0.4995851516723633,854.751425854324,1,846,122,1813,722,960,600,20,28.22
3,0,0,4.5,-0.0,0.5074272155761719,850.7925716647977,1,842,122,1813,722,960,600,20,28.16
3,0,0,4.5,-0.0,0.5154380798339844,846.8341041786166,1,838,122,1813,722,960,600,20,28.11
3,0,0,4.5,-0.0,0.5233750343322754,842.8760288440999,1,834,122,1813,722,960,600,20,28.05
2,0,0,3.0,-0.0,0.5313761234283447,839.9077330278607,1,831,122,1813,722,960,600,20,24.53
3,0,0,4.5,-0.0,0.5394270420074463,835.9503573777572,1,827,122,1813,722,960,600,20,27.95
2,0,0,3.0,-0.0,0.5477280616760254,832.982592855337,1,824,122,1813,722,960,600,20,24.42
2,0,0,3.0,-0.0,0.5555891990661621,830.0150601043333,1,821,122,1813,722,960,600,20,24.38
2,0,0,3.0,-0.0,0.5635581016540527,827.0477616196056,1,818,122,1813,722,960,600,20,24.34
3,0,0,4.5,-0.0,0.5713281631469727,823.0917324332689,1,814,122,1813,722,960,600,20,27.76
1,0,0,1.5,-0.0,0.5793020725250244,822.1027916264486,1,813,122,1813,722,960,600,20,16.3
1,0,0,1.5,-0.0,0.5874481201171875,821.1138776077287,1,812,122,1813,722,960,600,20,16.29
1,0,0,1.5,-0.0,0.5953061580657959,820.1249904740131,1,811,122,1813,722,960,600,20,16.27
1,0,0,1.5,-0.0,0.6033382415771484,819.1361303226711,1,810,122,1813,722,960,600,20,16.26
2,0,0,3.0,-0.0,0.6112301349639893,816.169712743618,1,807,122,1813,722,960,600,20,24.18
2,0,0,3.0,-0.0,0.6192800998687744,813.203541556479,1,804,122,1813,722,960,600,20,24.14
2,0,0,3.0,-0.0,0.6282360553741455,810.237619467277,1,801,122,1813,722,960,600,20,24.09
3,0,0,4.5,-0.0,0.6357252597808838,806.283448918555,1,797,122,1813,722,960,600,20,27.51
3,0,0,4.5,-0.0,0.6435670852661133,802.3297327159203,1,793,122,1813,722,960,600,20,27.45
5,1,0,7.5,1.5,0.6513590812683105,795.2590772823659,1,786,121,1813,722,960,600,20,175.19
5,0,0,7.5,-0.0,0.6595840454101562,788.3412966475878,1,779,121,1813,722,960,600,20,36.2
4,1,0,6.0,1.5,0.6673791408538818,782.258908546269,1,773,120,1813,722,960,600,20,169.84
5,1,0,7.5,1.5,0.6752290725708008,775.1883642057587,1,766,119,1813,722,960,600,20,158.16
5,0,0,7.5,-0.0,0.6832702159881592,768.272087219105,1,759,119,1813,722,960,600,20,36.08
4,1,0,6.0,1.5,0.6914792060852051,762.1896089556718,1,753,118,1813,722,960,600,20,191.17
5,1,0,7.5,1.5,0.7002532482147217,755.1191958889669,1,746,117,1813,722,960,600,20,143.94
3,0,0,4.5,-0.0,0.7074081897735596,751.1677575615183,1,742,117,1813,722,960,600,20,27.15
4,1,0,6.0,1.5,0.7153520584106445,745.0852300240557,1,736,116,1813,722,960,600,20,207.64
3,0,0,4.5,-0.0,0.7233700752258301,741.1342658385187,1,732,116,1813,722,960,600,20,27.09
2,1,0,3.0,1.5,0.7314121723175049,738.0149049985373,1,729,115,1813,722,960,600,20,23.66
1,0,0,1.5,-0.0,0.7394731044769287,737.027136542475,1,728,115,1813,722,960,600,20,15.71
2,0,0,3.0,-0.0,0.7474150657653809,734.0640299047488,1,725,115,1813,722,960,600,20,23.61
2,1,0,3.0,1.5,0.7553291320800781,730.9445943435111,1,722,114,1813,722,960,600,20,23.67
2,0,0,3.0,-0.0,0.7634010314941406,727.9814558077699,1,719,114,1813,722,960,600,20,23.61
3,1,0,4.5,1.5,0.7714071273803711,723.8742984800607,1,715,113,1813,722,960,600,20,35.86
3,1,0,4.5,1.5,0.7793781757354736,719.767323515037,1,711,112,1813,722,960,600,20,35.75
3,0,0,4.5,-0.0,0.7874650955200195,715.816317221115,1,707,112,1813,722,960,600,20,27.08
4,1,0,6.0,1.5,0.7953481674194336,709.7337528961125,1,701,111,1813,722,960,600,20,223.3
4,1,0,6.0,1.5,0.8033890724182129,703.6511919978534,1,695,110,1813,722,960,600,20,221.47
4,1,0,6.0,1.5,0.8113250732421875,697.5686346159781,1,689,109,1813,722,960,600,20,219.64
4,1,0,6.0,1.5,0.8194282054901123,691.4860808432807,1,683,108,1813,722,960,600,20,217.8
4,0,0,6.0,-0.0,0.8274211883544922,685.5603547463928,1,677,108,1813,722,960,600,20,33.09
4,1,0,6.0,1.5,0.835578203201294,679.4777406214275,1,671,107,1813,722,960,600,20,253.67
4,1,0,6.0,1.5,0.8435342311859131,673.3951291775135,1,665,106,1813,722,960,600,20,251.46
3,1,0,4.5,1.5,0.8513710498809814,669.2876810460506,1,661,105,1813,722,960,600,20,35.96
3,0,0,4.5,-0.0,0.859370231628418,665.3375083369342,1,657,105,1813,722,960,600,20,26.95
4,2,0,6.0,3.0,0.8673112392425537,658.9423343510417,1,651,102,1813,722,960,600,20,29.43
3,1,0,4.5,1.5,0.8757531642913818,654.8358572955516,1,647,101,1813,722,960,600,20,35.37
4,1,0,6.0,1.5,0.8835492134094238,648.753420029521,1,641,100,1813,722,960,600,20,178.34
4,1,0,6.0,1.5,0.8913960456848145,642.6709889204584,1,635,99,1813,722,960,600,20,176.78
3,1,0,4.5,1.5,0.8995151519775391,638.5647970253293,1,631,98,1813,722,960,600,20,35.19
3,1,0,4.5,1.5,0.9074351787567139,634.4588245110947,1,627,97,1813,722,960,600,20,35.06
3,1,0,4.5,1.5,0.9153871536254883,630.353075664742,1,623,96,1813,722,960,600,20,34.94
3,1,0,4.5,1.5,0.923302173614502,626.2475548854462,1,619,95,1813,722,960,600,20,34.82
4,1,0,6.0,1.5,0.9312832355499268,620.1653005449434,1,613,94,1813,722,960,600,20,146.88
3,1,0,4.5,1.5,0.9393081665039062,616.0600620069442,1,609,93,1813,722,960,600,20,34.66
3,0,0,4.5,-0.0,0.9473421573638916,612.1061999359262,1,605,93,1813,722,960,600,20,27.32
2,1,0,3.0,1.5,0.955280065536499,608.9893266716585,1,602,92,1813,722,960,600,20,23.29
1,1,0,1.5,1.5,0.9647190570831299,607.8503105206083,1,601,91,1813,722,960,600,20,8.08
2,0,0,3.0,-0.0,0.9713802337646484,604.8842864548558,1,598,91,1813,722,960,600,20,23.98
2,1,0,3.0,1.5,0.9794521331787109,601.7682278086805,1,595,90,1813,722,960,600,20,23.19
1,0,0,1.5,-0.0,0.9874172210693359,600.7794936580309,1,594,90,1813,722,960,600,20,16.15
2,1,0,3.0,1.5,0.9954161643981934,597.6637850832188,1,591,89,1813,722,960,600,20,23.15
2,0,0,3.0,-0.0,1.0033142566680908,594.6974020457799,1,588,89,1813,722,960,600,20,24.03
1,0,0,1.5,-0.0,1.0111792087554932,593.7086827729572,1,587,89,1813,722,960,600,20,16.14
1,1,0,1.5,1.5,1.0193722248077393,592.570670890823,1,586,88,1813,722,960,600,20,8.07
1,0,0,1.5,-0.0,1.0272572040557861,591.5817779479013,1,585,88,1813,722,960,600,20,16.23
1,0,0,1.5,-0.0,1.036133050918579,590.592922409336,1,584,88,1813,722,960,600,20,16.21
2,1,0,3.0,1.5,1.043396234512329,587.4776591496906,1,581,87,1813,722,960,600,20,23.1
1,0,0,1.5,-0.0,1.051424264907837,586.4887040685438,1,580,87,1813,722,960,600,20,16.26
1,1,0,1.5,1.5,1.0593011379241943,585.3520308327289,1,579,86,1813,722,960,600,20,8.06
1,0,0,1.5,-0.0,1.06740403175354,584.3629009442677,1,578,86,1813,722,960,600,20,16.35
1,0,0,1.5,-0.0,1.0754592418670654,583.373808119631,1,577,86,1813,722,960,600,20,16.33
1,0,0,1.5,-0.0,1.08333420753479,582.3847525476607,1,576,86,1813,722,960,600,20,16.31
1,1,0,1.5,1.5,1.0992920398712158,581.2486559124245,1,575,85,1813,722,960,600,20,8.05
1,0,0,1.5,-0.0,1.1074371337890625,580.2594247403483,1,574,85,1813,722,960,600,20,16.4
2,0,0,3.0,-0.0,1.1158370971679688,577.2919538673651,1,571,85,1813,722,960,600,20,24.21
1,1,0,1.5,1.5,1.1234550476074219,576.1562288129844,1,570,84,1813,722,960,600,20,8.05
3,0,0,4.5,-0.0,1.1313462257385254,572.1992659904415,1,566,84,1813,722,960,600,20,27.67
2,1,0,3.0,1.5,1.1393940448760986,569.0852308749543,1,563,83,1813,722,960,600,20,22.95
3,0,0,4.5,-0.0,1.147402048110962,565.1283040159996,1,559,83,1813,722,960,600,20,27.66
4,1,0,6.0,1.5,1.1554322242736816,559.0465096930666,1,553,82,1813,722,960,600,20,112.02
3,0,0,4.5,-0.0,1.1634151935577393,555.0900827793629,1,549,82,1813,722,960,600,20,27.58
4,0,0,6.0,-0.0,1.1714282035827637,549.156626109528,1,543,82,1813,722,960,600,20,33.5
5,1,0,7.5,1.5,1.179225206375122,542.0857865688788,1,536,81,1813,722,960,600,20,219.51
5,1,0,7.5,1.5,1.1873111724853516,535.0149530620616,1,529,80,1813,722,960,600,20,216.73
4,0,0,6.0,-0.0,1.1951372623443604,529.0831692654757,1,523,80,1813,722,960,600,20,33.32
4,1,0,6.0,1.5,1.2033202648162842,523.0009560220708,1,517,79,1813,722,960,600,20,140.33
4,1,0,6.0,1.5,1.211395263671875,516.9187557053816,1,511,78,1813,722,960,600,20,138.85
5,1,0,7.5,1.5,1.2192292213439941,509.848016569644,1,504,77,1813,722,960,600,20,186.19
5,0,0,7.5,-0.0,1.22725510597229,502.9294185072096,1,497,77,1813,722,960,600,20,35.81
5,1,0,7.5,1.5,1.2353222370147705,495.858850883999,1,490,76,1813,722,960,600,20,155.45
6,1,0,9.0,1.5,1.243380069732666,486.81207873264606,1,481,75,1813,722,960,600,20,65.2
5,1,0,7.5,1.5,1.2514562606811523,479.7415971124455,1,474,74,1813,722,960,600,20,145.12
5,1,0,7.5,1.5,1.259775161743164,472.6711330301439,1,467,73,1813,722,960,600,20,143.17
4,0,0,6.0,-0.0,1.2676091194152832,466.74404120459855,1,461,73,1813,722,960,600,20,32.84
5,1,0,7.5,1.5,1.275421142578125,459.67379738244813,1,454,72,1813,722,960,600,20,125.96
4,1,0,6.0,1.5,1.2832982540130615,453.5912256646947,1,448,71,1813,722,960,600,20,218.91
3,0,0,4.5,-0.0,1.2912931442260742,449.64096788437774,1,444,71,1813,722,960,600,20,26.69
3,1,0,4.5,1.5,1.2992610931396484,445.5333881989093,1,440,70,1813,722,960,600,20,35.53
4,0,0,6.0,-0.0,1.3073432445526123,439.6089171070123,1,434,70,1813,722,960,600,20,32.59
4,1,0,6.0,1.5,1.3152761459350586,433.5262391136204,1,428,69,1813,722,960,600,20,315.66
5,0,0,7.5,-0.0,1.3232700824737549,426.6169241837459,1,421,69,1813,722,960,600,20,35.06
3,1,0,4.5,1.5,1.3314971923828125,422.5079880901662,1,417,68,1813,722,960,600,20,36.31
4,1,0,6.0,1.5,1.3392601013183594,416.4252634026903,1,411,67,1813,722,960,600,20,458.19
3,0,0,4.5,-0.0,1.3476810455322266,412.47787819469784,1,407,67,1813,722,960,600,20,26.33
3,0,0,4.5,-0.0,1.3554160594940186,408.53151653207857,1,403,67,1813,722,960,600,20,26.23
2,1,0,3.0,1.5,1.3634071350097656,405.4084360247083,1,400,66,1813,722,960,600,20,23.82
2,0,0,3.0,-0.0,1.371361255645752,402.44875450173777,1,397,66,1813,722,960,600,20,22.83
1,1,0,1.5,1.5,1.3792481422424316,401.29914029312346,1,396,65,1813,722,960,600,20,8.16
2,0,0,3.0,-0.0,1.3873960971832275,398.33905156286147,1,393,65,1813,722,960,600,20,22.87
2,0,0,3.0,-0.0,1.3951761722564697,395.37956446938426,1,390,65,1813,722,960,600,20,22.79
2,1,0,3.0,1.5,1.403252124786377,392.2562937672256,1,387,64,1813,722,960,600,20,23.82
2,1,0,3.0,1.5,1.4115211963653564,389.13365313218543,1,384,63,1813,722,960,600,20,23.73
2,0,0,3.0,-0.0,1.4203052520751953,386.17353612074453,1,381,63,1813,722,960,600,20,22.85
2,0,0,3.0,-0.0,1.427549123764038,383.2140394087878,1,378,63,1813,722,960,600,20,22.77
3,1,0,4.5,1.5,1.4353761672973633,379.1042073098108,1,374,62,1813,722,960,600,20,36.77
2,0,0,3.0,-0.0,1.443359136581421,376.14491888100787,1,371,62,1813,722,960,600,20,22.73
3,1,0,4.5,1.5,1.4514212608337402,372.03494459526246,1,367,61,1813,722,960,600,20,36.84
2,0,0,3.0,-0.0,1.4592971801757812,369.0758729583932,1,364,61,1813,722,960,600,20,22.69
3,0,0,4.5,-0.0,1.4673981666564941,365.13148316736533,1,360,61,1813,722,960,600,20,25.95
3,1,0,4.5,1.5,1.4753150939941406,361.0207750254824,1,356,60,1813,722,960,600,20,37.36
2,1,0,3.0,1.5,1.4834072589874268,357.89663312191135,1,353,59,1813,722,960,600,20,23.87
3,0,0,4.5,-0.0,1.4921801090240479,353.9519741433857,1,349,59,1813,722,960,600,20,25.95
4,1,0,6.0,1.5,1.4994502067565918,347.8692283028207,1,343,58,1813,722,960,600,20,663.01
3,1,0,4.5,1.5,1.5074231624603271,343.7586362551492,1,339,57,1813,722,960,600,20,37.17
3,1,0,4.5,1.5,1.5153801441192627,339.6483475596488,1,335,56,1813,722,960,600,20,36.9
3,0,0,4.5,-0.0,1.523306131362915,335.70373843613953,1,331,56,1813,722,960,600,20,25.89
4,1,0,6.0,1.5,1.5314650535583496,329.6209944769902,1,325,55,1813,722,960,600,20,625.07
3,1,0,4.5,1.5,1.539384126663208,325.5103684984551,1,321,54,1813,722,960,600,20,37.08
3,0,0,4.5,-0.0,1.5472872257232666,321.56647835245514,1,317,54,1813,722,960,600,20,25.79
