dx,dy,rx,ry,button,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID,past20dxdy
4,4,4.047999858856201,4.047999858856201,0,0.8074262142181396,407.23135069167563,299,291,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
4,4,4.047999858856201,4.047999858856201,0,0.8163633346557617,401.57502353762914,295,287,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
3,5,3.035999894142151,5.0599998235702515,0,0.8233602046966553,395.94088239545425,292,282,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
4,5,4.446666717529297,5.558333396911621,0,0.8314142227172852,389.5910409406097,288,277,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
4,6,4.720000267028809,7.080000400543213,0,0.839285135269165,381.86222068477076,284,270,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
5,6,5.900000333786011,7.080000400543213,0,0.847346305847168,373.4188310451118,279,263,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
6,7,7.639999866485596,8.913333177566528,0,0.855614185333252,362.83910739084223,272,255,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
8,8,10.654544830322266,10.654544830322266,0,0.8634543418884277,348.70461385379474,262,245,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
7,7,8.913333177566528,8.913333177566528,0,0.8713603019714355,337.3974668877135,254,237,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
8,6,10.447999954223633,7.835999965667725,0,0.8793013095855713,325.3147774852758,244,230,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
9,7,11.986362934112549,9.322726726531982,0,0.8872542381286621,311.1385993617086,233,221,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
7,5,8.62749969959259,6.162499785423279,0,0.8954212665557861,301.20732639190874,225,215,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
7,6,8.913333177566528,7.639999866485596,0,0.9032793045043945,290.5877575684013,217,208,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
7,5,8.62749969959259,6.162499785423279,0,0.9114522933959961,280.66303514551004,209,202,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
7,6,8.913333177566528,7.639999866485596,0,0.9193663597106934,270.0464247227591,201,195,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
7,5,8.62749969959259,6.162499785423279,0,0.9274401664733887,260.12959852633696,193,189,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
7,5,8.62749969959259,6.162499785423279,0,0.9355251789093018,250.21913841990948,185,183,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
6,4,7.080000400543213,4.720000267028809,0,0.9432682991027832,242.43811122728675,178,179,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
6,4,7.080000400543213,4.720000267028809,0,0.9514641761779785,234.6752950340512,171,175,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
5,4,5.558333396911621,4.446666717529297,0,0.959503173828125,228.32121181296472,166,171,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
4,3,4.047999858856201,3.035999894142151,0,0.9674403667449951,223.3838040653207,162,168,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
4,2,3.680000066757202,1.840000033378601,0,0.9753732681274414,220.58620947489467,159,167,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
3,3,2.7600000500679016,2.7600000500679016,0,0.9834263324737549,217.75864418282788,157,165,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
3,3,2.7600000500679016,2.7600000500679016,0,0.9914512634277344,214.93110056192762,155,163,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
4,3,4.047999858856201,3.035999894142151,0,0.9994032382965088,210.00227271553356,151,160,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
3,3,2.7600000500679016,2.7600000500679016,0,1.0074663162231445,207.17504460687928,149,158,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
3,3,2.7600000500679016,2.7600000500679016,0,1.0154571533203125,204.34784813475503,147,156,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
4,4,4.047999858856201,4.047999858856201,0,1.0235543251037598,198.6935552430884,143,152,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
4,4,4.047999858856201,4.047999858856201,0,1.0315132141113281,193.03940504246953,139,148,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
5,5,5.900000333786011,5.900000333786011,0,1.0394611358642578,185.97193676646665,134,143,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
6,5,7.080000400543213,5.900000333786011,0,1.0474002361297607,177.5446613476374,127,138,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
8,6,10.447999954223633,7.835999965667725,0,1.0555992126464844,165.64168070250295,117,131,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
9,7,11.986362934112549,9.322726726531982,0,1.0634691715240479,151.6168308066954,106,122,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
10,8,13.541666269302368,10.833333015441895,0,1.071336269378662,135.57815770231468,93,112,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
10,7,13.541666269302368,9.479166388511658,0,1.0793771743774414,120.41855696180662,80,103,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
8,6,10.447999954223633,7.835999965667725,0,1.0873262882232666,108.81077392223317,70,96,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
9,6,11.753999948501587,7.835999965667725,0,1.0953681468963623,96.78014796768171,59,89,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
7,6,8.913333177566528,7.639999866485596,0,1.1033451557159424,86.56603957913983,51,82,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
7,6,8.913333177566528,7.639999866485596,0,1.1114802360534668,76.45229898620394,43,75,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
6,6,7.394999742507935,7.394999742507935,0,1.1193573474884033,66.94153624668537,36,68,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
5,5,5.900000333786011,5.900000333786011,0,1.1274871826171875,60.21395872616783,31,63,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
4,4,4.047999858856201,4.047999858856201,0,1.1352753639221191,54.88451279003334,27,59,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
3,4,3.035999894142151,4.047999858856201,0,1.1435861587524414,50.00833275470999,24,55,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
1,3,0.8733332753181458,2.6199998259544373,0,1.1513493061065674,48.180752831155424,24,53,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
2,4,1.840000033378601,3.680000066757202,0,1.1594321727752686,45.036351623268054,23,50,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
1,3,0.8733332753181458,2.6199998259544373,0,1.1674132347106934,43.225933528685054,23,48,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
2,4,1.840000033378601,3.680000066757202,0,1.175356149673462,40.08991914547278,22,45,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
2,4,1.840000033378601,3.680000066757202,0,1.183361291885376,36.95742752749558,21,42,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
2,4,1.840000033378601,3.680000066757202,0,1.1914291381835938,33.829214001622255,20,39,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
1,2,0.7900000214576721,1.5800000429153442,0,1.1993212699890137,32.941821107167776,20,38,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
1,3,0.8733332753181458,2.6199998259544373,0,1.2073702812194824,31.182520563948003,20,36,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
1,2,0.7900000214576721,1.5800000429153442,0,1.2154152393341064,30.311288741492746,20,35,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
1,3,0.8733332753181458,2.6199998259544373,0,1.2233552932739258,28.587562763149478,20,33,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
2,2,1.5800000429153442,1.5800000429153442,0,1.2316081523895264,27.21558813185679,19,32,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
1,4,0.9200000166893005,3.680000066757202,0,1.2394893169403076,24.66987164671943,19,29,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
3,3,2.7600000500679016,2.7600000500679016,0,1.2475261688232422,21.906112267087632,17,27,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
3,3,2.7600000500679016,2.7600000500679016,0,1.2553472518920898,19.154759474226502,15,25,1185,928,20,960,540,1,"[(1, 0), (1, 0), (1, -1), (2, 0), (1, 0), (0, -1), (1, 0), (2, 0), (1, -1), (1, 0), (2, -1), (1, 0), (1, 0), (0, -1), (1, -1), (1, 0), (1, -1), (0, -1), (0, 0), (0, 0)]"
