dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,reward
0,0,0,0,0,0,842.7194076322202,1,-660,-524,300,76,960,600,20,0
0,0,0,0,0,0,842.7194076322202,1,-660,-524,300,76,960,600,20,0
0,0,0,0,0,0,842.7194076322202,1,-660,-524,300,76,960,600,20,0
0,0,0,0,0,0,842.7194076322202,1,-660,-524,300,76,960,600,20,0
0,0,0,0,0,0,842.7194076322202,1,-660,-524,300,76,960,600,20,0
0,0,0,0,0,0,842.7194076322202,1,-660,-524,300,76,960,600,20,0
0,0,0,0,0,0,842.7194076322202,1,-660,-524,300,76,960,600,20,0
0,0,0,0,0,0,842.7194076322202,1,-660,-524,300,76,960,600,20,0
0,0,0,0,0,0,842.7194076322202,1,-660,-524,300,76,960,600,20,0
0,0,0,0,0,0,842.7194076322202,1,-660,-524,300,76,960,600,20,0
0,0,0,0,0,0,842.7194076322202,1,-660,-524,300,76,960,600,20,0
0,0,0,0,0,0,842.7194076322202,1,-660,-524,300,76,960,600,20,0
0,0,0,0,0,0,842.7194076322202,1,-660,-524,300,76,960,600,20,0
0,0,0,0,0,0,842.7194076322202,1,-660,-524,300,76,960,600,20,0
0,0,0,0,0,0,842.7194076322202,1,-660,-524,300,76,960,600,20,0
0,0,0,0,0,0,842.7194076322202,1,-660,-524,300,76,960,600,20,0
0,0,0,0,0,0,842.7194076322202,1,-660,-524,300,76,960,600,20,0
0,0,0,0,0,0,842.7194076322202,1,-660,-524,300,76,960,600,20,0
0,0,0,0,0,0,842.7194076322202,1,-660,-524,300,76,960,600,20,0
0,0,0,0,0,0,842.7194076322202,1,-660,-524,300,76,960,600,20,0
0,0,0,-0.0,-0.0,0.0073549747467041016,842.7194076322202,1,-660,-524,300,76,960,600,20,186.28
1,0,0,1.5,-0.0,0.16501712799072266,843.5028156443818,1,-661,-524,300,76,961,600,20,12.11
1,0,0,1.5,-0.0,0.17315196990966797,844.2866811693763,1,-662,-524,300,76,962,600,20,12.11
1,-1,0,1.5,-1.5,0.19698095321655273,843.8323293166718,1,-663,-522,300,76,963,598,20,4.3
-1,0,0,-1.5,-0.0,0.23720693588256836,842.2618357731757,1,-661,-522,300,76,961,598,20,14.39
-1,0,0,-1.5,-0.0,0.2450571060180664,840.6931663811714,1,-659,-522,300,76,959,598,20,14.36
-2,-3,0,-3.0,-4.5,0.25289297103881836,835.239486614468,1,-656,-517,300,76,956,593,20,40.4
-3,-4,0,-4.5,-6.0,0.2611539363861084,827.6001449975706,1,-651,-511,300,76,951,587,20,51.94
-4,-6,0,-6.0,-9.0,0.26899099349975586,817.3304105439855,1,-645,-502,300,76,945,578,20,62.03
-3,-6,0,-4.5,-9.0,0.27694010734558105,807.8669444902422,1,-640,-493,300,76,940,569,20,58.12
-6,-10,0,-9.0,-15.0,0.2849400043487549,791.6091207155208,1,-631,-478,300,76,931,554,20,79.41
-8,-14,0,-12.0,-21.0,0.2931559085845947,769.4218608799727,1,-619,-457,300,76,919,533,20,91.03
-8,-13,0,-12.0,-19.5,0.3010680675506592,747.9425111597816,1,-607,-437,300,76,907,513,20,88.15
-7,-12,0,-10.5,-18.0,0.3089439868927002,728.5444392760129,1,-596,-419,300,76,896,495,20,82.58
-7,-16,0,-10.5,-24.0,0.317141056060791,705.868259663232,1,-585,-395,300,76,885,471,20,86.79
-8,-16,0,-12.0,-24.0,0.32507801055908203,682.619952828805,1,-573,-371,300,76,873,447,20,86.0
-9,-13,0,-13.5,-19.5,0.3330700397491455,660.0621182888774,1,-559,-351,300,76,859,427,20,83.47
-10,-12,0,-15.0,-18.0,0.3410520553588867,637.8283468144074,1,-544,-333,300,76,844,409,20,81.43
-11,-11,0,-16.5,-16.5,0.3489830493927002,614.47945449787,1,-527,-316,300,76,827,392,20,81.72
-12,-10,0,-18.0,-15.0,0.35692811012268066,591.3391581825103,1,-509,-301,300,76,809,377,20,80.01
-14,-11,0,-21.0,-16.5,0.3650360107421875,564.6237685397242,1,-488,-284,300,76,788,360,20,82.67
-15,-11,0,-22.5,-16.5,0.3731720447540283,536.2033196465684,1,-465,-267,300,76,765,343,20,82.37
-15,-10,0,-22.5,-15.0,0.381058931350708,508.7907231858694,1,-442,-252,300,76,742,328,20,79.34
-16,-10,0,-24.0,-15.0,0.38917112350463867,480.5132672465975,1,-418,-237,300,76,718,313,20,77.81
-17,-11,0,-25.5,-16.5,0.3969728946685791,449.5152945117663,1,-392,-220,300,76,692,296,20,76.61
-16,-10,0,-24.0,-15.0,0.4051320552825928,421.24695844599285,1,-368,-205,300,76,668,281,20,71.27
-16,-9,0,-24.0,-13.5,0.4129629135131836,393.46791482915097,1,-344,-191,300,76,644,267,20,68.63
-17,-9,0,-25.5,-13.5,0.42095494270324707,363.94092927286977,1,-318,-177,300,76,618,253,20,67.12
-18,-9,0,-27.0,-13.5,0.4290730953216553,333.54160160315837,1,-291,-163,300,76,591,239,20,63.26
-18,-8,0,-27.0,-12.0,0.43700408935546875,304.13319450530224,1,-264,-151,300,76,564,227,20,57.36
-18,-8,0,-27.0,-12.0,0.4449889659881592,274.7544358149655,1,-237,-139,300,76,537,215,20,53.31
-17,-8,0,-25.5,-12.0,0.4533560276031494,246.272207120495,1,-211,-127,300,76,511,203,20,48.86
-15,-8,0,-22.5,-12.0,0.4609498977661133,220.38375620721234,1,-188,-115,300,76,488,191,20,44.19
-14,-9,0,-21.0,-13.5,0.46908998489379883,195.1665955024066,1,-167,-101,300,76,467,177,20,40.76
-12,-8,0,-18.0,-12.0,0.47703099250793457,173.55690709389816,1,-149,-89,300,76,449,165,20,35.26
-10,-8,0,-15.0,-12.0,0.4848051071166992,154.5477272560163,1,-134,-77,300,76,434,153,20,29.43
-9,-7,0,-13.5,-10.5,0.4929931163787842,136.95254652615992,1,-120,-66,300,76,420,142,20,26.03
-7,-7,0,-10.5,-10.5,0.5009489059448242,122.09013064126027,1,-109,-55,300,76,409,131,20,21.26
-5,-4,0,-7.5,-6.0,0.5090000629425049,112.25862995778988,1,-101,-49,300,76,401,125,20,16.75
-6,-4,0,-9.0,-6.0,0.5169520378112793,101.55294185792945,1,-92,-43,300,76,392,119,20,16.75
-3,-4,0,-4.5,-6.0,0.5257420539855957,94.54099639838793,1,-87,-37,300,76,387,113,20,11.16
-4,-3,0,-6.0,-4.5,0.5331299304962158,87.09190547921202,1,-81,-32,300,76,381,108,20,11.53
-2,-2,0,-3.0,-3.0,0.5412509441375732,83.21658488546619,1,-78,-29,300,76,378,105,20,7.22
-1,-2,0,-1.5,-3.0,0.5490739345550537,80.32434251209281,1,-76,-26,300,76,376,102,20,5.31
-2,-2,0,-3.0,-3.0,0.5568630695343018,76.53757247260981,1,-73,-23,300,76,373,99,20,6.6
-1,0,0,-1.5,-0.0,0.5650820732116699,74.63243262818116,1,-71,-23,300,76,371,99,20,4.97
-1,-2,0,-1.5,-3.0,0.5729501247406006,71.84010022264724,1,-69,-20,300,76,369,96,20,4.73
-1,0,0,-1.5,-0.0,0.580935001373291,69.92138442565336,1,-67,-20,300,76,367,96,20,4.96
-1,-2,0,-1.5,-3.0,0.5889720916748047,67.1863081289633,1,-65,-17,300,76,365,93,20,4.41
