dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,reward
0,0,0,0,0,0,534.7335785229875,1,-276,-458,684,142,960,600,20,0
0,0,0,0,0,0,534.7335785229875,1,-276,-458,684,142,960,600,20,0
0,0,0,0,0,0,534.7335785229875,1,-276,-458,684,142,960,600,20,0
0,0,0,0,0,0,534.7335785229875,1,-276,-458,684,142,960,600,20,0
0,0,0,0,0,0,534.7335785229875,1,-276,-458,684,142,960,600,20,0
0,0,0,0,0,0,534.7335785229875,1,-276,-458,684,142,960,600,20,0
0,0,0,0,0,0,534.7335785229875,1,-276,-458,684,142,960,600,20,0
0,0,0,0,0,0,534.7335785229875,1,-276,-458,684,142,960,600,20,0
0,0,0,0,0,0,534.7335785229875,1,-276,-458,684,142,960,600,20,0
0,0,0,0,0,0,534.7335785229875,1,-276,-458,684,142,960,600,20,0
0,0,0,0,0,0,534.7335785229875,1,-276,-458,684,142,960,600,20,0
0,0,0,0,0,0,534.7335785229875,1,-276,-458,684,142,960,600,20,0
0,0,0,0,0,0,534.7335785229875,1,-276,-458,684,142,960,600,20,0
0,0,0,0,0,0,534.7335785229875,1,-276,-458,684,142,960,600,20,0
0,0,0,0,0,0,534.7335785229875,1,-276,-458,684,142,960,600,20,0
0,0,0,0,0,0,534.7335785229875,1,-276,-458,684,142,960,600,20,0
0,0,0,0,0,0,534.7335785229875,1,-276,-458,684,142,960,600,20,0
0,0,0,0,0,0,534.7335785229875,1,-276,-458,684,142,960,600,20,0
0,0,0,0,0,0,534.7335785229875,1,-276,-458,684,142,960,600,20,0
0,0,0,0,0,0,534.7335785229875,1,-276,-458,684,142,960,600,20,0
-1,0,0,-1.5,-0.0,0.22650694847106934,533.7040378337042,1,-274,-458,684,142,958,600,20,141.05
-2,0,0,-3.0,-0.0,0.2343578338623047,532.1700855929428,1,-271,-458,684,142,955,600,20,10.23
-2,0,0,-3.0,-0.0,0.24266982078552246,530.6486596609851,1,-268,-458,684,142,952,600,20,10.13
-2,0,0,-3.0,-0.0,0.25024986267089844,529.1398680878242,1,-265,-458,684,142,949,600,20,10.03
-2,0,0,-3.0,-0.0,0.25845885276794434,527.6438192568922,1,-262,-458,684,142,946,600,20,9.93
-2,0,0,-3.0,-0.0,0.2664918899536133,526.1606218637043,1,-259,-458,684,142,943,600,20,9.83
-2,-1,0,-3.0,-1.5,0.2743997573852539,522.945503852935,1,-256,-456,684,142,940,598,20,20.12
-3,0,0,-4.5,-0.0,0.28245091438293457,520.5160900490973,1,-251,-456,684,142,935,598,20,14.91
-3,-1,0,-4.5,-1.5,0.2903928756713867,516.3642125476939,1,-246,-454,684,142,930,596,20,23.78
-4,0,0,-6.0,-0.0,0.29846882820129395,513.5328616554153,1,-240,-454,684,142,924,596,20,16.79
-4,-2,0,-6.0,-3.0,0.30643486976623535,508.0915271877696,1,-234,-451,684,142,918,593,20,29.11
-6,-2,0,-9.0,-3.0,0.3143959045410156,501.32723843812835,1,-225,-448,684,142,909,590,20,33.51
-6,-3,0,-9.0,-4.5,0.32251596450805664,492.8539337369643,1,-216,-443,684,142,900,585,20,39.18
-7,-4,0,-10.5,-6.0,0.3304018974304199,482.6945203749469,1,-205,-437,684,142,889,579,20,43.49
-7,-5,0,-10.5,-7.5,0.33846473693847656,470.82587014734014,1,-194,-429,684,142,878,571,20,47.43
-8,-8,0,-12.0,-12.0,0.3463597297668457,454.9868129957175,1,-182,-417,684,142,866,559,20,55.15
-6,-10,0,-9.0,-15.0,0.35441088676452637,437.6448331695463,1,-173,-402,684,142,857,544,20,57.76
