dx,dy,rx,ry,button,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID,past20dxdy
22,0,46.69000005722046,-0.0,0,0.8119175434112549,637.5754782262836,635,-127,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
23,0,49.990002393722534,-0.0,0,0.8199925422668457,589.6040360104324,586,-127,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
25,-1,56.59000277519226,-2.2636001110076904,0,0.8279695510864258,534.5410911951457,530,-125,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
26,-1,59.890000343322754,-2.3034615516662598,0,0.835843563079834,476.79564500927904,471,-123,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
25,-1,56.59000277519226,-2.2636001110076904,0,0.8440365791320801,422.28000185065235,415,-121,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
22,-2,46.69000005722046,-4.2445454597473145,0,0.8518586158752441,377.1046370169182,369,-117,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
21,-2,43.390000104904175,-4.132380962371826,0,0.8602666854858398,335.028984289726,326,-113,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
17,-3,30.180001139640808,-5.32588255405426,0,0.8683106899261475,305.08728949292765,296,-108,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
16,-4,26.8799991607666,-6.71999979019165,0,0.8761935234069824,278.62432329933665,270,-102,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
13,-4,17.84999990463257,-5.492307662963867,0,0.8840227127075195,260.9575612526803,253,-97,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
12,-3,16.249999523162842,-4.0624998807907104,0,0.8920135498046875,244.5937941113255,237,-93,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
11,-5,14.895832896232605,-6.770833134651184,0,0.9000205993652344,229.370006475331,223,-87,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
7,-3,8.260000467300415,-3.5400002002716064,0,0.9080185890197754,220.82677487674604,215,-84,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
5,-2,5.0599998235702515,-2.0239999294281006,0,0.9162185192108154,215.44178849538966,210,-82,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
3,-2,2.6199998259544373,-1.7466665506362915,0,0.9241645336151123,213.21514285549716,208,-81,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
3,-1,2.6199998259544373,-0.8733332753181458,0,0.9323437213897705,211.35265979879256,206,-81,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
2,-2,1.5800000429153442,-1.5800000429153442,0,0.9402675628662109,210.05681084665386,205,-80,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
3,-1,2.6199998259544373,-0.8733332753181458,0,0.9485936164855957,208.1948670340345,203,-80,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
3,-1,2.6199998259544373,-0.8733332753181458,0,0.9561886787414551,206.33538776631067,201,-80,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
4,-1,3.680000066757202,-0.9200000166893005,0,0.9639925956726074,203.55093069335942,198,-80,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
6,-1,6.670000076293945,-1.1116666793823242,0,0.9719195365905762,197.6174366473105,192,-79,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
8,-2,9.859999656677246,-2.4649999141693115,0,0.9798157215118408,188.53966858036205,183,-77,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
12,-2,16.249999523162842,-2.7083332538604736,0,0.988182544708252,173.06829326784035,167,-75,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
12,-2,16.249999523162842,-2.7083332538604736,0,0.9961056709289551,157.72000476985446,151,-73,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
15,-1,23.589999675750732,-1.5726666450500488,0,1.004058599472046,136.86047800548656,128,-72,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
14,-1,20.269999980926514,-1.447857141494751,0,1.0122756958007812,119.24782396620841,108,-71,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
15,0,23.589999675750732,-0.0,0,1.019911527633667,100.75197515168747,85,-71,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
14,-1,20.269999980926514,-1.447857141494751,0,1.028141736984253,85.524865872714,65,-70,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
15,0,23.589999675750732,-0.0,0,1.036198616027832,71.6333265278342,42,-70,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
11,-2,14.649999141693115,-2.6636362075805664,0,1.0439646244049072,63.53910524340094,28,-68,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
9,-1,11.459999799728394,-1.2733333110809326,0,1.0520846843719482,59.12307863514182,17,-67,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
6,-2,6.670000076293945,-2.2233333587646484,0,1.0600755214691162,55.924198895398035,11,-65,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
4,-2,3.680000066757202,-1.840000033378601,0,1.068237543106079,54.49806198638839,8,-64,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
3,-1,2.6199998259544373,-0.8733332753181458,0,1.0761077404022217,54.280634719952786,6,-64,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
2,-3,1.7466665506362915,-2.6199998259544373,0,1.0840306282043457,52.20128616033595,5,-62,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
2,-2,1.5800000429153442,-1.5800000429153442,0,1.0919945240020752,51.1310068623117,4,-61,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
2,-2,1.5800000429153442,-1.5800000429153442,0,1.100109577178955,50.07495318350236,3,-60,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
2,-3,1.7466665506362915,-2.6199998259544373,0,1.1079936027526855,48.034472514187634,2,-58,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
1,-3,0.8733332753181458,-2.6199998259544373,0,1.1160976886749268,46.0357029044876,2,-56,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
2,-3,1.7466665506362915,-2.6199998259544373,0,1.124032735824585,44.00925846556311,1,-54,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
1,-3,0.8733332753181458,-2.6199998259544373,0,1.1319515705108643,42.009614495783374,1,-52,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
1,-3,0.8733332753181458,-2.6199998259544373,0,1.1399686336517334,40.00999900019995,1,-50,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
1,-3,0.8733332753181458,-2.6199998259544373,0,1.1482117176055908,38.010415536631214,1,-48,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
1,-3,0.8733332753181458,-2.6199998259544373,0,1.156266689300537,36.010868281309364,1,-46,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
0,-3,-0.0,-2.6199998259544373,0,1.1644375324249268,34.01136216933077,1,-44,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
2,-4,1.840000033378601,-3.680000066757202,0,1.1722605228424072,31.0,0,-41,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
1,-2,0.7900000214576721,-1.5800000429153442,0,1.179945707321167,30.0,0,-40,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
1,-3,0.8733332753181458,-2.6199998259544373,0,1.1879255771636963,28.0,0,-38,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
0,-2,-0.0,-1.5800000429153442,0,1.1962945461273193,27.0,0,-37,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
1,-3,0.8733332753181458,-2.6199998259544373,0,1.2039706707000732,25.0,0,-35,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
0,-2,-0.0,-1.5800000429153442,0,1.2120716571807861,24.0,0,-34,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
0,-2,-0.0,-1.5800000429153442,0,1.219968557357788,23.0,0,-33,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
0,-3,-0.0,-2.6199998259544373,0,1.2282395362854004,21.0,0,-31,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
0,-3,-0.0,-2.6199998259544373,0,1.2360215187072754,19.0,0,-29,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
-1,-3,-0.8733332753181458,-2.6199998259544373,0,1.2439897060394287,17.0,0,-27,1742,430,20,960,540,1,"[(-21, 0), (-16, 0), (-13, -2), (-7, -3), (-2, -2), (0, -1), (0, -2), (4, -8), (6, -10), (8, -10), (7, -10), (6, -8), (7, -9), (7, -9), (7, -8), (6, -7), (5, -5), (4, -3), (1, -1), (0, 0)]"
