dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,reward
0,0,0,0,0,0,634.20580255939,1,536,339,1496,939,960,600,20,0
0,0,0,0,0,0,634.20580255939,1,536,339,1496,939,960,600,20,0
0,0,0,0,0,0,634.20580255939,1,536,339,1496,939,960,600,20,0
0,0,0,0,0,0,634.20580255939,1,536,339,1496,939,960,600,20,0
0,0,0,0,0,0,634.20580255939,1,536,339,1496,939,960,600,20,0
0,0,0,0,0,0,634.20580255939,1,536,339,1496,939,960,600,20,0
0,0,0,0,0,0,634.20580255939,1,536,339,1496,939,960,600,20,0
0,0,0,0,0,0,634.20580255939,1,536,339,1496,939,960,600,20,0
0,0,0,0,0,0,634.20580255939,1,536,339,1496,939,960,600,20,0
0,0,0,0,0,0,634.20580255939,1,536,339,1496,939,960,600,20,0
0,0,0,0,0,0,634.20580255939,1,536,339,1496,939,960,600,20,0
0,0,0,0,0,0,634.20580255939,1,536,339,1496,939,960,600,20,0
0,0,0,0,0,0,634.20580255939,1,536,339,1496,939,960,600,20,0
0,0,0,0,0,0,634.20580255939,1,536,339,1496,939,960,600,20,0
0,0,0,0,0,0,634.20580255939,1,536,339,1496,939,960,600,20,0
0,0,0,0,0,0,634.20580255939,1,536,339,1496,939,960,600,20,0
0,0,0,0,0,0,634.20580255939,1,536,339,1496,939,960,600,20,0
0,0,0,0,0,0,634.20580255939,1,536,339,1496,939,960,600,20,0
0,0,0,0,0,0,634.20580255939,1,536,339,1496,939,960,600,20,0
0,0,0,0,0,0,634.20580255939,1,536,339,1496,939,960,600,20,0
0,-1,0,-0.0,-1.5,0.15665864944458008,635.2771048920306,1,536,341,1496,939,960,598,20,157.21
0,-2,0,-0.0,-3.0,0.16474556922912598,636.8924555998445,1,536,344,1496,939,960,595,20,5.25
-3,-2,0,-4.5,-3.0,0.17270755767822266,642.7207791879767,1,541,347,1496,939,955,592,20,6.41
-1,-1,0,-1.5,-1.5,0.18077564239501953,645.4843142943134,1,543,349,1496,939,953,590,20,5.55
-1,0,0,-1.5,-0.0,0.18867158889770508,647.1676753361528,1,545,349,1496,939,951,590,20,5.92
2,0,0,3.0,-0.0,0.22070860862731934,644.6433122277776,1,542,349,1496,939,954,590,20,18.54
5,2,0,7.5,3.0,0.22858452796936035,637.1349935453239,1,535,346,1496,939,961,593,20,44.27
7,3,0,10.5,4.5,0.23659348487854004,626.5692300137312,1,525,342,1496,939,971,597,20,54.42
8,4,0,12.0,6.0,0.24456548690795898,613.2413880357392,1,513,336,1496,939,983,603,20,62.34
7,3,0,10.5,4.5,0.2527506351470947,602.6881448975083,1,503,332,1496,939,993,607,20,53.06
5,3,0,7.5,4.5,0.26071763038635254,594.6427498927402,1,496,328,1496,939,1000,611,20,45.66
5,2,0,7.5,3.0,0.26872754096984863,587.1507472532076,1,489,325,1496,939,1007,614,20,41.98
3,3,0,4.5,4.5,0.2766306400299072,581.6063961133852,1,485,321,1496,939,1011,618,20,33.76
3,2,0,4.5,3.0,0.28466248512268066,576.6151229373021,1,481,318,1496,939,1015,621,20,32.67
2,2,0,3.0,3.0,0.29277849197387695,572.458732137086,1,478,315,1496,939,1018,624,20,27.12
4,4,0,6.0,6.0,0.30070066452026367,564.1498028006391,1,472,309,1496,939,1024,630,20,43.72
3,5,0,4.5,7.5,0.30872654914855957,556.9811486935622,1,468,302,1496,939,1028,637,20,38.13
4,6,0,6.0,9.0,0.3165614604949951,547.0767770615016,1,462,293,1496,939,1034,646,20,47.03
5,8,0,7.5,12.0,0.32466959953308105,534.7765888667902,1,455,281,1496,939,1041,658,20,52.76
8,9,0,12.0,13.5,0.3326606750488281,517.7576653223011,1,443,268,1496,939,1053,671,20,62.75
