dx,dy,button,rx,ry,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID
0,0,0,-0.0,-0.0,0.765810489654541,925.4490900097129,853,384,1813,984,20,960,600,1
3,2,0,2.6199998259544373,1.7466665506362915,0.9499614238739014,923.2148734348376,851,383,1813,984,20,960,600,1
7,5,0,8.62749969959259,6.162499785423279,0.9579014778137207,913.4597988001427,843,377,1813,984,20,960,600,1
13,7,0,18.822142839431763,10.134999990463257,0.9659824371337891,892.9473960314632,825,367,1813,984,20,960,600,1
15,8,0,26.6294127702713,14.202353477478027,0.9737615585327148,863.5044361650374,799,353,1813,984,20,960,600,1
22,11,0,48.84916925430298,24.42458462715149,0.9818615913391113,809.9036528763609,751,329,1813,984,20,960,600,1
21,13,0,46.62875247001648,28.865418195724487,0.9896523952484131,756.56767476851,705,301,1813,984,20,960,600,1
20,11,0,42.445454597473145,23.34500002861023,0.9978353977203369,708.9248917654751,663,278,1813,984,20,960,600,1
18,10,0,36.08099842071533,20.04499912261963,1.00581955909729,668.0066371356552,627,258,1813,984,20,960,600,1
19,10,0,39.25761914253235,20.66190481185913,1.013906478881836,624.3406025157147,588,238,1813,984,20,960,600,1
19,10,0,39.25761914253235,20.66190481185913,1.0217504501342773,580.6987387831465,549,218,1813,984,20,960,600,1
17,10,0,32.90842092037201,19.35789465904236,1.029916524887085,543.976533799041,517,199,1813,984,20,960,600,1
17,10,0,32.90842092037201,19.35789465904236,1.0378575325012207,507.3248495867949,485,180,1813,984,20,960,600,1
16,9,0,29.768890380859375,16.7450008392334,1.0460035800933838,474.5946759922152,456,164,1813,984,20,960,600,1
14,7,0,22.017333030700684,11.008666515350342,1.053755521774292,450.17931287705665,434,153,1813,984,20,960,600,1
14,8,0,23.519999265670776,13.4399995803833,1.061908483505249,424.19005055390204,411,140,1813,984,20,960,600,1
12,7,0,16.4769229888916,9.611538410186768,1.0697424411773682,406.1562206671913,395,131,1813,984,20,960,600,1
12,7,0,16.4769229888916,9.611538410186768,1.0777266025543213,388.1519810323691,379,122,1813,984,20,960,600,1
13,8,0,20.444666385650635,12.58133316040039,1.0857434272766113,365.47436663506073,359,110,1813,984,20,960,600,1
13,6,0,18.822142839431763,8.687142848968506,1.0937983989715576,345.92836357896516,341,102,1813,984,20,960,600,1
13,9,0,20.444666385650635,14.15399980545044,1.1017146110534668,322.84380721293286,321,88,1813,984,20,960,600,1
18,12,0,37.191428661346436,24.794285774230957,1.109879493713379,281.1219675668602,284,64,1813,984,20,960,600,1
18,8,0,34.844210386276245,15.486315727233887,1.1178805828094482,244.75674672125956,250,49,1813,984,20,960,600,1
18,6,0,33.4900016784668,11.163333892822266,1.1258924007415771,210.30206535572924,217,38,1813,984,20,960,600,1
14,6,0,22.017333030700684,9.435999870300293,1.1337416172027588,187.144616969371,195,29,1813,984,20,960,600,1
15,7,0,25.19999921321869,11.759999632835388,1.1417455673217773,160.95028517086482,170,18,1813,984,20,960,600,1
12,6,0,16.4769229888916,8.2384614944458,1.1497504711151123,144.3243337908834,154,10,1813,984,20,960,600,1
15,4,0,23.589999675750732,6.290666580200195,1.1577465534210205,121.06105447462264,131,4,1813,984,20,960,600,1
11,4,0,14.649999141693115,5.327272415161133,1.1658704280853271,107.00427342623003,117,-1,1813,984,20,960,600,1
9,3,0,11.459999799728394,3.819999933242798,1.1736764907836914,96.07544484940895,106,-4,1813,984,20,960,600,1
8,2,0,9.859999656677246,2.4649999141693115,1.1818184852600098,87.18538984847466,97,-6,1813,984,20,960,600,1
7,2,0,8.260000467300415,2.3600001335144043,1.1902525424957275,79.35882720806042,89,-8,1813,984,20,960,600,1
7,1,0,8.260000467300415,1.1800000667572021,1.197819471359253,71.49846624323675,81,-9,1813,984,20,960,600,1
