dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,reward
0,0,0,0,0,0,671.2086113869517,1,400,539,1360,1139,960,600,20,0
0,0,0,0,0,0,671.2086113869517,1,400,539,1360,1139,960,600,20,0
0,0,0,0,0,0,671.2086113869517,1,400,539,1360,1139,960,600,20,0
0,0,0,0,0,0,671.2086113869517,1,400,539,1360,1139,960,600,20,0
0,0,0,0,0,0,671.2086113869517,1,400,539,1360,1139,960,600,20,0
0,0,0,0,0,0,671.2086113869517,1,400,539,1360,1139,960,600,20,0
0,0,0,0,0,0,671.2086113869517,1,400,539,1360,1139,960,600,20,0
0,0,0,0,0,0,671.2086113869517,1,400,539,1360,1139,960,600,20,0
0,0,0,0,0,0,671.2086113869517,1,400,539,1360,1139,960,600,20,0
0,0,0,0,0,0,671.2086113869517,1,400,539,1360,1139,960,600,20,0
0,0,0,0,0,0,671.2086113869517,1,400,539,1360,1139,960,600,20,0
0,0,0,0,0,0,671.2086113869517,1,400,539,1360,1139,960,600,20,0
0,0,0,0,0,0,671.2086113869517,1,400,539,1360,1139,960,600,20,0
0,0,0,0,0,0,671.2086113869517,1,400,539,1360,1139,960,600,20,0
0,0,0,0,0,0,671.2086113869517,1,400,539,1360,1139,960,600,20,0
0,0,0,0,0,0,671.2086113869517,1,400,539,1360,1139,960,600,20,0
0,0,0,0,0,0,671.2086113869517,1,400,539,1360,1139,960,600,20,0
0,0,0,0,0,0,671.2086113869517,1,400,539,1360,1139,960,600,20,0
0,0,0,0,0,0,671.2086113869517,1,400,539,1360,1139,960,600,20,0
0,0,0,0,0,0,671.2086113869517,1,400,539,1360,1139,960,600,20,0
-1,0,0,-1.5,-0.0,0.40843653678894043,672.402409275874,1,402,539,1360,1139,958,600,20,162.77
-1,0,0,-1.5,-0.0,0.41638636589050293,673.6000296912107,1,404,539,1360,1139,956,600,20,7.11
-2,1,0,-3.0,1.5,0.4243433475494385,674.6058108258482,1,407,538,1360,1139,953,601,20,7.82
-1,1,0,-1.5,1.5,0.43229031562805176,675.0185182644992,1,409,537,1360,1139,951,602,20,17.19
-2,1,0,-3.0,1.5,0.4402914047241211,676.0473356208129,1,412,536,1360,1139,948,603,20,7.68
-1,1,0,-1.5,1.5,0.4483013153076172,676.4769027838275,1,414,535,1360,1139,946,604,20,16.63
-1,0,0,-1.5,-0.0,0.45638132095336914,677.702737193823,1,416,535,1360,1139,944,604,20,7.02
-1,1,0,-1.5,1.5,0.4695584774017334,678.1445273686134,1,418,534,1360,1139,942,605,20,16.25
0,1,0,-0.0,1.5,0.4804065227508545,677.3573650592425,1,418,533,1360,1139,942,606,20,7.28
-1,0,0,-1.5,-0.0,0.501732349395752,678.5933981405949,1,420,533,1360,1139,940,606,20,6.99
0,1,0,-0.0,1.5,0.5018253326416016,677.8082324669714,1,420,532,1360,1139,940,607,20,7.26
-1,1,0,-1.5,1.5,0.5043723583221436,678.26617194137,1,422,531,1360,1139,938,608,20,15.75
-1,1,0,-1.5,1.5,0.5124213695526123,678.731169167882,1,424,530,1360,1139,936,609,20,15.55
0,2,0,-0.0,3.0,0.520470380783081,676.3911590196903,1,424,527,1360,1139,936,612,20,17.69
0,3,0,-0.0,4.5,0.5284554958343506,673.2792882600801,1,424,523,1360,1139,936,616,20,22.29
0,4,0,-0.0,6.0,0.5364663600921631,668.6291946961335,1,424,517,1360,1139,936,622,20,30.55
0,6,0,-0.0,9.0,0.5445175170898438,661.6947936926813,1,424,508,1360,1139,936,631,20,40.93
3,9,0,4.5,13.5,0.552391529083252,649.1725502514721,1,420,495,1360,1139,940,644,20,60.6
4,10,0,6.0,15.0,0.5604264736175537,633.8738044753072,1,414,480,1360,1139,946,659,20,67.21
5,13,0,7.5,19.5,0.5684123039245605,614.955282927141,1,407,461,1360,1139,953,678,20,73.5
6,11,0,9.0,16.5,0.5764803886413574,597.0167501837783,1,398,445,1360,1139,962,694,20,70.97
7,12,0,10.5,18.0,0.5843684673309326,576.9514710961399,1,388,427,1360,1139,972,712,20,73.3
6,13,0,9.0,19.5,0.5924475193023682,556.8707210834486,1,379,408,1360,1139,981,731,20,71.3
6,15,0,9.0,22.5,0.600379467010498,534.6924349567703,1,370,386,1360,1139,990,753,20,72.47
7,16,0,10.5,24.0,0.6149485111236572,510.533054757476,1,360,362,1360,1139,1000,777,20,73.01
5,15,0,7.5,22.5,0.6164283752441406,490.11121186930626,1,353,340,1360,1139,1007,799,20,65.46
6,16,0,9.0,24.0,0.6469604969024658,467.1102653549802,1,344,316,1360,1139,1016,823,20,67.08
6,17,0,9.0,25.5,0.6470963954925537,443.74091539996624,1,335,291,1360,1139,1025,848,20,65.14
7,17,0,10.5,25.5,0.6471354961395264,419.9773803432752,1,325,266,1360,1139,1035,873,20,63.23
9,18,0,13.5,27.0,0.6483464241027832,393.0203557069277,1,312,239,1360,1139,1048,900,20,63.86
9,16,0,13.5,24.0,0.6635985374450684,368.27435425236985,1,299,215,1360,1139,1061,924,20,58.95
9,16,0,13.5,24.0,0.6716253757476807,343.91423349434086,1,286,191,1360,1139,1074,948,20,55.71
9,14,0,13.5,21.0,0.6724064350128174,321.6037935099647,1,273,170,1360,1139,1087,969,20,51.19
9,12,0,13.5,18.0,0.6815884113311768,301.1710477452971,1,260,152,1360,1139,1100,987,20,47.07
