dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,score
0,0,0,0,0,0,648.0817849623611,1,-321,-563,639,37,960,600,20,159.14
0,0,0,0,0,0,648.0817849623611,1,-321,-563,639,37,960,600,20,159.14
0,0,0,0,0,0,648.0817849623611,1,-321,-563,639,37,960,600,20,159.14
0,0,0,0,0,0,648.0817849623611,1,-321,-563,639,37,960,600,20,159.14
0,0,0,0,0,0,648.0817849623611,1,-321,-563,639,37,960,600,20,159.14
0,0,0,0,0,0,648.0817849623611,1,-321,-563,639,37,960,600,20,159.14
0,0,0,0,0,0,648.0817849623611,1,-321,-563,639,37,960,600,20,159.14
0,0,0,0,0,0,648.0817849623611,1,-321,-563,639,37,960,600,20,159.14
0,0,0,0,0,0,648.0817849623611,1,-321,-563,639,37,960,600,20,159.14
0,0,0,0,0,0,648.0817849623611,1,-321,-563,639,37,960,600,20,159.14
0,0,0,0,0,0,648.0817849623611,1,-321,-563,639,37,960,600,20,159.14
0,0,0,0,0,0,648.0817849623611,1,-321,-563,639,37,960,600,20,159.14
0,0,0,0,0,0,648.0817849623611,1,-321,-563,639,37,960,600,20,159.14
0,0,0,0,0,0,648.0817849623611,1,-321,-563,639,37,960,600,20,159.14
0,0,0,0,0,0,648.0817849623611,1,-321,-563,639,37,960,600,20,159.14
0,0,0,0,0,0,648.0817849623611,1,-321,-563,639,37,960,600,20,159.14
0,0,0,0,0,0,648.0817849623611,1,-321,-563,639,37,960,600,20,159.14
0,0,0,0,0,0,648.0817849623611,1,-321,-563,639,37,960,600,20,159.14
0,0,0,0,0,0,648.0817849623611,1,-321,-563,639,37,960,600,20,159.14
0,0,0,0,0,0,648.0817849623611,1,-321,-563,639,37,960,600,20,159.14
-1,0,0,-1.5,-0.0,0.04746842384338379,647.5870597842425,1,-320,-563,639,37,960,600,20,4.37
0,-1,0,-0.0,-1.5,0.08742141723632812,646.7178673888637,1,-320,-562,639,37,960,600,20,8.03
0,-1,0,-0.0,-1.5,0.27139830589294434,645.8490535721176,1,-320,-561,639,37,960,600,20,8.02
-1,-3,0,-1.5,-4.5,0.27944135665893555,641.8800510998921,1,-319,-557,639,37,960,600,20,27.6
-3,-4,0,-4.5,-6.0,0.2874643802642822,634.6857490128481,1,-315,-551,639,37,960,600,20,44.04
-4,-7,0,-6.0,-10.5,0.29544520378112793,623.0264841882727,1,-309,-541,639,37,960,600,20,60.12
-5,-7,0,-7.5,-10.5,0.3034343719482422,610.872327086438,1,-302,-531,639,37,960,600,20,59.27
-5,-9,0,-7.5,-13.5,0.31145429611206055,596.1115667389788,1,-295,-518,639,37,960,600,20,66.6
-5,-9,0,-7.5,-13.5,0.3194153308868408,581.3510127281107,1,-288,-505,639,37,960,600,20,65.58
-7,-13,0,-10.5,-19.5,0.3273923397064209,559.8928468912601,1,-278,-486,639,37,960,600,20,76.56
-7,-15,0,-10.5,-22.5,0.3354763984680176,535.8357957434348,1,-268,-464,639,37,960,600,20,77.1
-6,-15,0,-9.0,-22.5,0.3434622287750244,512.2938609821515,1,-259,-442,639,37,960,600,20,73.74
-5,-13,0,-7.5,-19.5,0.3513932228088379,492.3748571972375,1,-252,-423,639,37,960,600,20,66.27
-4,-13,0,-6.0,-19.5,0.3594553470611572,473.0031712367265,1,-246,-404,639,37,960,600,20,63.34
-2,-12,0,-3.0,-18.0,0.3674933910369873,456.11950188519677,1,-243,-386,639,37,960,600,20,57.04
-3,-13,0,-4.5,-19.5,0.3753983974456787,437.96118549478786,1,-239,-367,639,37,960,600,20,57.72
-4,-13,0,-6.0,-19.5,0.38341641426086426,418.79947468925985,1,-233,-348,639,37,960,600,20,57.9
-3,-15,0,-4.5,-22.5,0.3914363384246826,398.39302202724383,1,-229,-326,639,37,960,600,20,57.09
-5,-17,0,-7.5,-25.5,0.39940834045410156,374.0120318920235,1,-222,-301,639,37,960,600,20,59.52
-6,-17,0,-9.0,-25.5,0.4074254035949707,348.63304490538474,1,-213,-276,639,37,960,600,20,57.89
-5,-16,0,-7.5,-24.0,0.4154832363128662,325.48425461149424,1,-206,-252,639,37,960,600,20,52.69
-6,-15,0,-9.0,-22.5,0.42345738410949707,302.8349385391322,1,-197,-230,639,37,960,600,20,49.92
-7,-14,0,-10.5,-21.0,0.4314422607421875,280.4460732476032,1,-187,-209,639,37,960,600,20,47.2
-6,-12,0,-9.0,-18.0,0.4395103454589844,261.0842775810141,1,-178,-191,639,37,960,600,20,41.97
-5,-11,0,-7.5,-16.5,0.4474053382873535,244.6752950340512,1,-171,-175,639,37,960,600,20,36.63
-6,-9,0,-9.0,-13.5,0.4554443359375,229.1025971044414,1,-162,-162,639,37,960,600,20,34.99
-4,-10,0,-6.0,-15.0,0.46338438987731934,214.34784813475503,1,-156,-147,639,37,960,600,20,31.25
-5,-9,0,-7.5,-13.5,0.47138428688049316,200.39211561336438,1,-149,-134,639,37,960,600,20,29.22
-5,-9,0,-7.5,-13.5,0.4794433116912842,186.560981987124,1,-142,-121,639,37,960,600,20,27.51
-5,-8,0,-7.5,-12.0,0.48754143714904785,173.51080657987848,1,-135,-109,639,37,960,600,20,25.33
-4,-6,0,-6.0,-9.0,0.4955103397369385,163.22070947033652,1,-129,-100,639,37,960,600,20,21.35
-4,-6,0,-6.0,-9.0,0.5035114288330078,153.00326793895613,1,-123,-91,639,37,960,600,20,20.22
-4,-5,0,-6.0,-7.5,0.5113804340362549,144.03124660989366,1,-117,-84,639,37,960,600,20,18.46
-3,-3,0,-4.5,-4.5,0.5195224285125732,138.45215780189199,1,-113,-80,639,37,960,600,20,13.96
-4,-3,0,-6.0,-4.5,0.5274152755737305,131.24404748406687,1,-107,-76,639,37,960,600,20,17.85
-2,-2,0,-3.0,-3.0,0.5355093479156494,127.06297651164952,1,-104,-73,639,37,960,600,20,11.14
-2,-2,0,-3.0,-3.0,0.5435152053833008,122.88612614937456,1,-101,-70,639,37,960,600,20,10.88
-2,-1,0,-3.0,-1.5,0.5514993667602539,119.85407794480753,1,-98,-69,639,37,960,600,20,8.26
-3,-1,0,-4.5,-1.5,0.5595052242279053,116.01724009818541,1,-94,-68,639,37,960,600,20,8.98
-2,-1,0,-3.0,-1.5,0.5675923824310303,113.00442469213318,1,-91,-67,639,37,960,600,20,7.86
-2,-1,0,-3.0,-1.5,0.575507402420044,110.0,1,-88,-66,639,37,960,600,20,7.69
-3,-1,0,-4.5,-1.5,0.5835163593292236,106.21205204683694,1,-84,-65,639,37,960,600,20,8.32
-4,-1,0,-6.0,-1.5,0.5914642810821533,100.89598604503551,1,-78,-64,639,37,960,600,20,9.65
-3,0,0,-4.5,-0.0,0.5993902683258057,97.83659846908007,1,-74,-64,639,37,960,600,20,6.12
-2,-1,0,-3.0,-1.5,0.6075162887573242,94.92101980067429,1,-71,-63,639,37,960,600,20,6.64
-3,-1,0,-4.5,-1.5,0.6154112815856934,91.28526715741155,1,-67,-62,639,37,960,600,20,7.11
-3,-1,0,-4.5,-1.5,0.6234023571014404,87.69264507357501,1,-63,-61,639,37,960,600,20,6.82
-3,0,0,-4.5,-0.0,0.6314072608947754,84.86459803710851,1,-59,-61,639,37,960,600,20,5.09
-3,-2,0,-4.5,-3.0,0.6394202709197998,79.93122043357026,1,-55,-58,639,37,960,600,20,9.48
-4,-1,0,-6.0,-1.5,0.6474463939666748,75.16648189186454,1,-49,-57,639,37,960,600,20,6.95
-3,-1,0,-4.5,-1.5,0.6555912494659424,71.84010022264724,1,-45,-56,639,37,960,600,20,5.42
-3,-1,0,-4.5,-1.5,0.6633973121643066,68.60029154456998,1,-41,-55,639,37,960,600,20,5.09
-2,-2,0,-3.0,-3.0,0.6715073585510254,64.40496875241847,1,-38,-52,639,37,960,600,20,7.93
-3,-2,0,-4.5,-3.0,0.6796643733978271,59.64059020499378,1,-34,-49,639,37,960,600,20,7.1
-2,-2,0,-3.0,-3.0,0.687549352645874,55.47071299343465,1,-31,-46,639,37,960,600,20,7.07
-2,-2,0,-3.0,-3.0,0.6956093311309814,51.31276644267,1,-28,-43,639,37,960,600,20,6.69
-2,-2,0,-3.0,-3.0,0.7035062313079834,47.16990566028302,1,-25,-40,639,37,960,600,20,6.3
-1,-1,0,-1.5,-1.5,0.7114043235778809,45.79301256742124,1,-24,-39,639,37,960,600,20,4.03
-2,-1,0,-3.0,-1.5,0.7193903923034668,43.41658669218482,1,-21,-38,639,37,960,600,20,3.05
-1,-2,0,-1.5,-3.0,0.7274222373962402,40.311288741492746,1,-20,-35,639,37,960,600,20,5.36
-1,-1,0,-1.5,-1.5,0.735450267791748,38.948684188300895,1,-19,-34,639,37,960,600,20,3.61
-1,-2,0,-1.5,-3.0,0.7435634136199951,35.84689665786984,1,-18,-31,639,37,960,600,20,5.07
-1,-2,0,-1.5,-3.0,0.751603364944458,32.7566787083184,1,-17,-28,639,37,960,600,20,4.76
0,-1,0,-0.0,-1.5,0.7594113349914551,31.906112267087632,1,-17,-27,639,37,960,600,20,2.08
-1,-2,0,-1.5,-3.0,0.7674384117126465,28.844410203711913,1,-16,-24,639,37,960,600,20,4.27
0,-1,0,-0.0,-1.5,0.7754073143005371,28.0178514522438,1,-16,-23,639,37,960,600,20,1.86
0,-2,0,-0.0,-3.0,0.7834293842315674,25.612496949731394,1,-16,-20,639,37,960,600,20,2.36
0,-1,0,-0.0,-1.5,0.7914743423461914,24.839484696748443,1,-16,-19,639,37,960,600,20,1.55
0,-1,0,-0.0,-1.5,0.7994704246520996,24.08318915758459,1,-16,-18,639,37,960,600,20,1.46
0,-2,0,-0.0,-3.0,0.8074243068695068,21.93171219946131,1,-16,-15,639,37,960,600,20,1.71
0,-2,0,-0.0,-3.0,0.8156042098999023,20.0,1,-16,-12,639,37,960,600,20,1.29
0,-1,0,-0.0,-1.5,0.8234882354736328,19.4164878389476,1,-16,-11,639,37,960,600,20,0.82
0,-2,0,-0.0,-3.0,0.8314962387084961,17.88854381999832,1,-16,-8,639,37,960,600,20,0.67
0,-1,0,-0.0,-1.5,0.8395142555236816,17.46424919657298,1,-16,-7,639,37,960,600,20,0.41
0,-1,0,-0.0,-1.5,0.8474283218383789,17.08800749063506,1,-16,-6,639,37,960,600,20,0.31
-2,-1,0,-3.0,-1.5,0.8634703159332275,13.92838827718412,1,-13,-5,639,37,960,600,20,5.62
-1,0,0,-1.5,-0.0,0.8714463710784912,13.0,1,-12,-5,639,37,960,600,20,2.03
-1,0,0,-1.5,-0.0,0.8794083595275879,12.083045973594572,1,-11,-5,639,37,960,600,20,1.86
-2,-1,0,-3.0,-1.5,0.8875422477722168,8.94427190999916,1,-8,-4,639,37,960,600,20,3.58
-2,0,0,-3.0,-0.0,0.8959534168243408,6.4031242374328485,1,-5,-4,639,37,960,600,20,0.8
