dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,reward
0,0,0,0,0,0,1004.984576996085,1,905,437,1865,1037,960,600,20,0
0,0,0,0,0,0,1004.984576996085,1,905,437,1865,1037,960,600,20,0
0,0,0,0,0,0,1004.984576996085,1,905,437,1865,1037,960,600,20,0
0,0,0,0,0,0,1004.984576996085,1,905,437,1865,1037,960,600,20,0
0,0,0,0,0,0,1004.984576996085,1,905,437,1865,1037,960,600,20,0
0,0,0,0,0,0,1004.984576996085,1,905,437,1865,1037,960,600,20,0
0,0,0,0,0,0,1004.984576996085,1,905,437,1865,1037,960,600,20,0
0,0,0,0,0,0,1004.984576996085,1,905,437,1865,1037,960,600,20,0
0,0,0,0,0,0,1004.984576996085,1,905,437,1865,1037,960,600,20,0
0,0,0,0,0,0,1004.984576996085,1,905,437,1865,1037,960,600,20,0
0,0,0,0,0,0,1004.984576996085,1,905,437,1865,1037,960,600,20,0
0,0,0,0,0,0,1004.984576996085,1,905,437,1865,1037,960,600,20,0
0,0,0,0,0,0,1004.984576996085,1,905,437,1865,1037,960,600,20,0
0,0,0,0,0,0,1004.984576996085,1,905,437,1865,1037,960,600,20,0
0,0,0,0,0,0,1004.984576996085,1,905,437,1865,1037,960,600,20,0
0,0,0,0,0,0,1004.984576996085,1,905,437,1865,1037,960,600,20,0
0,0,0,0,0,0,1004.984576996085,1,905,437,1865,1037,960,600,20,0
0,0,0,0,0,0,1004.984576996085,1,905,437,1865,1037,960,600,20,0
0,0,0,0,0,0,1004.984576996085,1,905,437,1865,1037,960,600,20,0
0,0,0,0,0,0,1004.984576996085,1,905,437,1865,1037,960,600,20,0
1,0,0,1.0,-0.0,0.28621506690979004,1004.0841598192852,1,904,437,1865,1037,961,600,20,206.1
1,0,0,1.0,-0.0,0.30226922035217285,1003.1839312907679,1,903,437,1865,1037,962,600,20,10.47
2,0,0,2.0,-0.0,0.3182241916656494,1001.3840422135755,1,901,437,1865,1037,964,600,20,18.31
1,-1,0,1.0,-1.0,0.32627105712890625,1000.9215753494376,1,900,438,1865,1037,965,599,20,4.96
2,0,0,2.0,-0.0,0.334240198135376,999.1236159755208,1,898,438,1865,1037,967,599,20,18.27
1,0,0,1.0,-0.0,0.3421962261199951,998.2249245535797,1,897,438,1865,1037,968,599,20,10.42
3,0,0,3.0,-0.0,0.3502950668334961,995.5300095928801,1,894,438,1865,1037,971,599,20,25.41
4,1,0,4.0,1.0,0.3582761287689209,991.4983610677327,1,890,437,1865,1037,975,600,20,36.1
7,3,0,7.0,3.0,0.36617422103881836,983.8927787111764,1,883,434,1865,1037,982,603,20,58.88
8,4,0,8.0,4.0,0.3742842674255371,974.9487166000066,1,875,430,1865,1037,990,607,20,66.71
8,6,0,8.0,6.0,0.3822760581970215,965.1243443204611,1,867,424,1865,1037,998,613,20,67.15
13,8,0,13.0,8.0,0.3905062675476074,949.9326291900916,1,854,416,1865,1037,1011,621,20,87.08
19,13,0,19.0,13.0,0.39835429191589355,927.1644945747222,1,835,403,1865,1037,1030,634,20,104.41
24,14,0,24.0,14.0,0.4065582752227783,899.4676203177077,1,811,389,1865,1037,1054,648,20,112.36
29,17,0,29.0,17.0,0.4144611358642578,865.9722859306758,1,782,372,1865,1037,1083,665,20,118.07
27,17,0,27.0,17.0,0.42235517501831055,834.2961105027399,1,755,355,1865,1037,1110,682,20,112.72
28,17,0,28.0,17.0,0.43057727813720703,801.7312517296554,1,727,338,1865,1037,1138,699,20,111.34
27,15,0,27.0,15.0,0.4386582374572754,770.9273636342142,1,700,323,1865,1037,1165,714,20,107.02
26,13,0,26.0,13.0,0.44625115394592285,741.8733045473465,1,674,310,1865,1037,1191,727,20,103.21
25,12,0,25.0,12.0,0.4554750919342041,714.146343545915,1,649,298,1865,1037,1216,739,20,99.65
23,11,0,23.0,11.0,0.46245312690734863,688.6544852101089,1,626,287,1865,1037,1239,750,20,94.31
21,10,0,21.0,10.0,0.47048211097717285,665.3976254841912,1,605,277,1865,1037,1260,760,20,88.94
18,8,0,18.0,8.0,0.47825121879577637,645.7011692725978,1,587,269,1865,1037,1278,768,20,81.26
14,8,0,14.0,8.0,0.4861941337585449,629.6427558544607,1,573,261,1865,1037,1292,776,20,70.42
12,7,0,12.0,7.0,0.49420714378356934,615.8222146041827,1,561,254,1865,1037,1304,783,20,63.94
10,7,0,10.0,7.0,0.5021891593933105,603.8294461186867,1,551,247,1865,1037,1314,790,20,57.48
8,7,0,8.0,7.0,0.5101931095123291,593.6741530503076,1,543,240,1865,1037,1322,797,20,50.78
5,6,0,5.0,6.0,0.5183882713317871,586.6856057549052,1,538,234,1865,1037,1327,803,20,38.74
4,5,0,4.0,5.0,0.5264172554016113,581.0309802411572,1,534,229,1865,1037,1331,808,20,32.98
4,5,0,4.0,5.0,0.5343172550201416,575.3920402647225,1,530,224,1865,1037,1335,813,20,32.7
4,5,0,4.0,5.0,0.5423791408538818,569.7692515396035,1,526,219,1865,1037,1339,818,20,32.41
6,7,0,6.0,7.0,0.5503451824188232,561.554983950815,1,520,212,1865,1037,1345,825,20,42.11
8,8,0,8.0,8.0,0.5584602355957031,551.1442642357806,1,512,204,1865,1037,1353,833,20,48.81
11,9,0,11.0,9.0,0.566359281539917,537.611383808044,1,501,195,1865,1037,1364,842,20,56.61
13,10,0,13.0,10.0,0.5743222236633301,521.8898351184855,1,488,185,1865,1037,1377,852,20,60.44
16,10,0,16.0,10.0,0.5824241638183594,503.3974572840034,1,472,175,1865,1037,1393,862,20,64.71
16,9,0,16.0,9.0,0.5902900695800781,485.2751796661354,1,456,166,1865,1037,1409,871,20,62.86
20,9,0,20.0,9.0,0.5982701778411865,463.4058696218683,1,436,157,1865,1037,1429,880,20,67.66
21,8,0,21.0,8.0,0.60638427734375,440.93763731394034,1,415,149,1865,1037,1450,888,20,67.81
21,7,0,21.0,7.0,0.6143112182617188,418.80783182743846,1,394,142,1865,1037,1471,895,20,64.99
20,7,0,20.0,7.0,0.6223752498626709,397.6191645280695,1,374,135,1865,1037,1491,902,20,62.42
21,4,0,21.0,4.0,0.6306402683258057,376.52357163927996,1,353,131,1865,1037,1512,906,20,57.13
19,5,0,19.0,5.0,0.6384022235870361,356.97618968216915,1,334,126,1865,1037,1531,911,20,53.83
18,2,0,18.0,2.0,0.6464011669158936,339.45839214843403,1,316,124,1865,1037,1549,913,20,48.13
17,3,0,17.0,3.0,0.6543211936950684,322.55542159449124,1,299,121,1865,1037,1566,916,20,45.96
15,2,0,15.0,2.0,0.662358283996582,307.92369184588574,1,284,119,1865,1037,1581,918,20,40.99
16,1,0,16.0,1.0,0.6702792644500732,292.8275943281302,1,268,118,1865,1037,1597,919,20,39.85
13,2,0,13.0,2.0,0.678415060043335,280.1446055165082,1,255,116,1865,1037,1610,921,20,35.44
12,1,0,12.0,1.0,0.6863932609558105,268.8382413273826,1,243,115,1865,1037,1622,922,20,31.87
10,2,0,10.0,2.0,0.6943082809448242,258.9555946489668,1,233,113,1865,1037,1632,924,20,29.11
10,1,0,10.0,1.0,0.7022502422332764,249.545587017683,1,223,112,1865,1037,1642,925,20,27.04
9,2,0,9.0,2.0,0.7104301452636719,240.61587645041215,1,214,110,1865,1037,1651,927,20,26.01
9,3,0,9.0,3.0,0.718393087387085,231.2444593930847,1,205,107,1865,1037,1660,930,20,26.72
9,2,0,9.0,2.0,0.7262182235717773,222.35332243976026,1,196,105,1865,1037,1669,932,20,24.49
10,3,0,10.0,3.0,0.7343332767486572,212.13203435596427,1,186,102,1865,1037,1679,935,20,26.16
11,3,0,11.0,3.0,0.7423920631408691,201.06217943710845,1,175,99,1865,1037,1690,938,20,26.17
11,3,0,11.0,3.0,0.7507262229919434,190.03157632351525,1,164,96,1865,1037,1701,941,20,25.03
14,4,0,14.0,4.0,0.7583231925964355,175.96590578859303,1,150,92,1865,1037,1715,945,20,27.06
15,4,0,15.0,4.0,0.7662851810455322,161.14899937635357,1,135,88,1865,1037,1730,949,20,25.9
17,5,0,17.0,5.0,0.7743961811065674,144.26711336961034,1,118,83,1865,1037,1747,954,20,25.49
17,4,0,17.0,4.0,0.7826602458953857,128.22636234409833,1,101,79,1865,1037,1764,958,20,22.42
16,5,0,16.0,5.0,0.7906532287597656,112.69871339105873,1,85,74,1865,1037,1780,963,20,20.14
16,4,0,16.0,4.0,0.7982442378997803,98.29038610159185,1,69,70,1865,1037,1796,967,20,17.14
14,5,0,14.0,5.0,0.8062522411346436,85.14693182963201,1,55,65,1865,1037,1810,972,20,14.77
13,3,0,13.0,3.0,0.8143401145935059,74.88658090739622,1,42,62,1865,1037,1823,975,20,11.18
12,4,0,12.0,4.0,0.8222970962524414,65.29931086925804,1,30,58,1865,1037,1835,979,20,9.66
9,3,0,9.0,3.0,0.8302440643310547,58.872744118140105,1,21,55,1865,1037,1844,982,20,6.7
5,2,0,5.0,2.0,0.8384091854095459,55.362442142665635,1,16,53,1865,1037,1849,984,20,4.2
4,1,0,4.0,1.0,0.8463761806488037,53.36665625650534,1,12,52,1865,1037,1853,985,20,2.43
1,1,0,1.0,1.0,0.8543741703033447,52.172789842982326,1,11,51,1865,1037,1854,986,20,2.75
0,1,0,-0.0,1.0,0.8783071041107178,51.19570294468082,1,11,50,1865,1037,1854,987,20,3.89
0,1,0,-0.0,1.0,0.8863861560821533,50.21951811795888,1,11,49,1865,1037,1854,988,20,3.84
-1,2,0,-1.0,2.0,0.8943071365356445,48.507731342539614,1,12,47,1865,1037,1853,990,20,2.78
