targetID,dx,dy,button,time,targetX,targetY,targetSize,distance,directionX,directionY,rx,ry
1,0,-1,0,0.518394947052002,686,785,20,373.4123107048077,-338,181,-0.0,-0.6899999976158142
1,-1,0,0,0.5223159790039062,686,785,20,373.4123107048077,-338,181,-0.6899999976158142,-0.0
1,0,-1,0,0.5286400318145752,686,785,20,373.4123107048077,-338,181,-0.0,-0.6899999976158142
1,0,-1,0,0.5291709899902344,686,785,20,373.4123107048077,-338,181,-0.0,-0.6899999976158142
1,-1,-1,0,0.5291900634765625,686,785,20,373.4123107048077,-338,181,-0.6899999976158142,-0.6899999976158142
1,0,-1,0,0.5301609039306641,686,785,20,373.4123107048077,-338,181,-0.0,-0.6899999976158142
1,-1,-1,0,0.5323669910430908,686,785,20,373.4123107048077,-338,181,-0.6899999976158142,-0.6899999976158142
1,0,-1,0,0.5377159118652344,686,785,20,373.4123107048077,-338,181,-0.0,-0.6899999976158142
1,-1,-2,0,0.5377328395843506,686,785,20,373.88539956606843,-338,182,-0.7900000214576721,-1.5800000429153442
1,0,-1,0,0.5381710529327393,686,785,20,373.88539956606843,-338,182,-0.0,-0.6899999976158142
1,-1,-1,0,0.5403268337249756,686,785,20,373.88539956606843,-338,182,-0.6899999976158142,-0.6899999976158142
1,0,-1,0,0.5483059883117676,686,785,20,373.88539956606843,-338,182,-0.0,-0.6899999976158142
1,-1,-1,0,0.5550360679626465,686,785,20,373.88539956606843,-338,182,-0.6899999976158142,-0.6899999976158142
1,-1,-2,0,0.5552408695220947,686,785,20,374.36050785688167,-338,183,-0.7900000214576721,-1.5800000429153442
1,-1,-1,0,0.5552558898925781,686,785,20,374.36050785688167,-338,183,-0.6899999976158142,-0.6899999976158142
1,0,-1,0,0.5552668571472168,686,785,20,374.36050785688167,-338,183,-0.0,-0.6899999976158142
1,-1,-2,0,0.5585060119628906,686,785,20,374.83762809787714,-338,184,-0.7900000214576721,-1.5800000429153442
1,0,-1,0,0.5645949840545654,686,785,20,374.83762809787714,-338,184,-0.0,-0.6899999976158142
1,-1,-1,0,0.5650639533996582,686,785,20,374.83762809787714,-338,184,-0.6899999976158142,-0.6899999976158142
1,-1,-1,0,0.5650789737701416,686,785,20,374.83762809787714,-338,184,-0.6899999976158142,-0.6899999976158142
1,0,-1,0,0.5663440227508545,686,785,20,374.83762809787714,-338,184,-0.0,-0.6899999976158142
1,-1,-1,0,0.5684778690338135,686,785,20,374.83762809787714,-338,184,-0.6899999976158142,-0.6899999976158142
1,0,-1,0,0.5744249820709229,686,785,20,374.83762809787714,-338,184,-0.0,-0.6899999976158142
1,-1,-2,0,0.5814080238342285,686,785,20,375.3167528151352,-338,185,-0.7900000214576721,-1.5800000429153442
1,-1,-1,0,0.582007884979248,686,785,20,375.3167528151352,-338,185,-0.6899999976158142,-0.6899999976158142
1,-1,-1,0,0.5820238590240479,686,785,20,375.3167528151352,-338,185,-0.6899999976158142,-0.6899999976158142
1,-1,-2,0,0.5820369720458984,686,785,20,375.7978745405423,-338,186,-0.7900000214576721,-1.5800000429153442
1,-1,-2,0,0.5820479393005371,686,785,20,376.2809858121417,-338,187,-0.7900000214576721,-1.5800000429153442
1,-1,-1,0,0.5821208953857422,686,785,20,376.2809858121417,-338,187,-0.6899999976158142,-0.6899999976158142
1,-1,-2,0,0.5842709541320801,686,785,20,376.76607917447984,-338,188,-0.7900000214576721,-1.5800000429153442
1,-1,-2,0,0.5894269943237305,686,785,20,377.25314717894804,-338,189,-0.7900000214576721,-1.5800000429153442
1,-1,-1,0,0.5894439220428467,686,785,20,377.25314717894804,-338,189,-0.6899999976158142,-0.6899999976158142
1,-1,-3,0,0.5902650356292725,686,785,20,378.2331773560833,-338,191,-0.8733332753181458,-2.6199998259544373
1,-1,-1,0,0.5923149585723877,686,785,20,378.2331773560833,-338,191,-0.6899999976158142,-0.6899999976158142
1,0,-2,0,0.594275951385498,686,785,20,378.72612466876984,-338,192,-0.0,-1.5800000429153442
1,-1,-2,0,0.5991120338439941,686,785,20,379.2210169042777,-338,193,-0.7900000214576721,-1.5800000429153442
1,-1,-2,0,0.599146842956543,686,785,20,379.71784665319086,-338,194,-0.7900000214576721,-1.5800000429153442
1,-1,-2,0,0.6003708839416504,686,785,20,380.2166065148945,-338,195,-0.7900000214576721,-1.5800000429153442
1,-1,-1,0,0.6022739410400391,686,785,20,380.2166065148945,-338,195,-0.6899999976158142,-0.6899999976158142
1,0,-2,0,0.607867956161499,686,785,20,380.7172890978847,-338,196,-0.0,-1.5800000429153442
1,-1,-1,0,0.6085519790649414,686,785,20,380.7172890978847,-338,196,-0.6899999976158142,-0.6899999976158142
1,-1,-2,0,0.6085689067840576,686,785,20,381.2198870200747,-338,197,-0.7900000214576721,-1.5800000429153442
1,-1,-1,0,0.610511064529419,686,785,20,381.2198870200747,-338,197,-0.6899999976158142,-0.6899999976158142
1,0,-2,0,0.616473913192749,686,785,20,381.72439290909625,-338,198,-0.0,-1.5800000429153442
1,-1,-1,0,0.6164898872375488,686,785,20,381.72439290909625,-338,198,-0.6899999976158142,-0.6899999976158142
