dx,dy,rx,ry,button,time
0,-3,-0.0,-3.4999998807907104,0,0.2662639617919922
0,-1,-0.0,-0.9300000071525574,0,0.27385592460632324
-1,0,-0.9300000071525574,-0.0,0,0.3220698833465576
-1,1,-0.9300000071525574,0.9300000071525574,0,0.3301100730895996
-1,1,-0.9300000071525574,0.9300000071525574,0,0.33780503273010254
-1,1,-0.9300000071525574,0.9300000071525574,0,0.3459010124206543
-2,0,-2.0899999141693115,-0.0,0,0.3618149757385254
-2,0,-2.0899999141693115,-0.0,0,0.3698410987854004
-2,0,-2.0899999141693115,-0.0,0,0.3779590129852295
-3,-2,-3.4999998807907104,-2.3333332538604736,0,0.3858799934387207
-2,-2,-2.0899999141693115,-2.0899999141693115,0,0.3939499855041504
-4,-4,-5.4079999923706055,-5.4079999923706055,0,0.4017949104309082
-4,-4,-5.4079999923706055,-5.4079999923706055,0,0.4099690914154053
-4,-5,-5.926666736602783,-7.408333420753479,0,0.4178779125213623
-8,-7,-13.927999496459961,-12.186999559402466,0,0.42604589462280273
-11,-12,-24.640000104904175,-26.880000114440918,0,0.43404698371887207
-15,-13,-38.723684549331665,-33.560526609420776,0,0.441896915435791
-13,-12,-30.771766901016235,-28.40470790863037,0,0.44997501373291016
-10,-10,-19.307143688201904,-19.307143688201904,0,0.45790600776672363
-8,-9,-14.4399995803833,-16.244999527931213,0,0.46599888801574707
-7,-8,-12.186999559402466,-13.927999496459961,0,0.47428107261657715
-6,-8,-10.44599962234497,-13.927999496459961,0,0.48200106620788574
-6,-8,-10.44599962234497,-13.927999496459961,0,0.4910759925842285
-5,-9,-8.704999685287476,-15.668999433517456,0,0.4979240894317627
-4,-8,-6.570000171661377,-13.140000343322754,0,0.5058579444885254
-3,-7,-4.722857236862183,-11.020000219345093,0,0.5138890743255615
-3,-7,-4.722857236862183,-11.020000219345093,0,0.5230569839477539
-2,-6,-2.9633333683013916,-8.890000104904175,0,0.5298149585723877
-2,-4,-2.450000047683716,-4.900000095367432,0,0.537877082824707
-1,-3,-1.1666666269302368,-3.4999998807907104,0,0.5460829734802246
0,-2,-0.0,-2.0899999141693115,0,0.5539441108703613
-1,-2,-1.0449999570846558,-2.0899999141693115,0,0.5618760585784912
0,-3,-0.0,-3.4999998807907104,0,0.569896936416626
-1,-1,-0.9300000071525574,-0.9300000071525574,0,0.5780029296875
0,-1,-0.0,-0.9300000071525574,0,0.5859529972076416
0,-1,-0.0,-0.9300000071525574,0,0.5941369533538818
-1,0,-0.9300000071525574,-0.0,0,0.6020259857177734
0,-1,-0.0,-0.9300000071525574,0,0.6100139617919922
1,0,0.9300000071525574,-0.0,0,0.6900780200958252
3,-1,3.4999998807907104,-1.1666666269302368,0,0.6980218887329102
4,-2,4.900000095367432,-2.450000047683716,0,0.7089259624481201
4,-2,4.900000095367432,-2.450000047683716,0,0.714040994644165
4,-3,5.4079999923706055,-4.055999994277954,0,0.7220399379730225
4,-2,4.900000095367432,-2.450000047683716,0,0.7300479412078857
4,-4,5.4079999923706055,-5.4079999923706055,0,0.7378499507904053
5,-3,6.759999990463257,-4.055999994277954,0,0.7458291053771973
3,-4,4.055999994277954,-5.4079999923706055,0,0.7583980560302734
3,-5,4.055999994277954,-6.759999990463257,0,0.7619390487670898
2,-4,2.450000047683716,-4.900000095367432,0,0.7711539268493652
2,-2,2.0899999141693115,-2.0899999141693115,0,0.7789139747619629
0,-3,-0.0,-3.4999998807907104,0,0.785959005355835
1,-2,1.0449999570846558,-2.0899999141693115,0,0.795029878616333
0,-2,-0.0,-2.0899999141693115,0,0.8026440143585205
0,-2,-0.0,-2.0899999141693115,0,0.8100180625915527
-1,-1,-0.9300000071525574,-0.9300000071525574,0,0.8181519508361816
-1,-2,-1.0449999570846558,-2.0899999141693115,0,0.8265249729156494
-2,-1,-2.0899999141693115,-1.0449999570846558,0,0.8340389728546143
-2,-1,-2.0899999141693115,-1.0449999570846558,0,0.8421850204467773
-2,0,-2.0899999141693115,-0.0,0,0.8498899936676025
-3,-1,-3.4999998807907104,-1.1666666269302368,0,0.8580739498138428
-3,0,-3.4999998807907104,-0.0,0,0.8661119937896729
-2,-1,-2.0899999141693115,-1.0449999570846558,0,0.8741319179534912
-3,-1,-3.4999998807907104,-1.1666666269302368,0,0.8820390701293945
-4,0,-4.900000095367432,-0.0,0,0.8899290561676025
-3,0,-3.4999998807907104,-0.0,0,0.8979349136352539
-2,-1,-2.0899999141693115,-1.0449999570846558,0,0.9060320854187012
-3,0,-3.4999998807907104,-0.0,0,0.9140450954437256
-2,-1,-2.0899999141693115,-1.0449999570846558,0,0.9219460487365723
-3,0,-3.4999998807907104,-0.0,0,0.9300088882446289
-1,0,-0.9300000071525574,-0.0,0,0.9379620552062988
-1,0,-0.9300000071525574,-0.0,0,0.9460299015045166
-1,0,-0.9300000071525574,-0.0,0,0.9538009166717529
-1,0,-0.9300000071525574,-0.0,0,0.9622879028320312
-1,1,-0.9300000071525574,0.9300000071525574,0,0.9779679775238037
-1,2,-1.0449999570846558,2.0899999141693115,0,0.986954927444458
0,2,-0.0,2.0899999141693115,0,0.9939870834350586
0,2,-0.0,2.0899999141693115,0,1.0018599033355713
0,3,-0.0,3.4999998807907104,0,1.0101230144500732
0,3,-0.0,3.4999998807907104,0,1.017859935760498
0,3,-0.0,3.4999998807907104,0,1.0294339656829834
0,2,-0.0,2.0899999141693115,0,1.0339210033416748
1,1,0.9300000071525574,0.9300000071525574,0,1.042172908782959
0,2,-0.0,2.0899999141693115,0,1.049872875213623
-2,0,-2.0899999141693115,-0.0,0,1.105855941772461
-1,0,-0.9300000071525574,-0.0,0,1.113969087600708
-1,0,-0.9300000071525574,-0.0,0,1.1219699382781982
-1,0,-0.9300000071525574,-0.0,0,1.1301209926605225
0,0,-0.0,-0.0,1,1.1824588775634766
0,0,-0.0,-0.0,0,1.2520720958709717
-1,0,-0.9300000071525574,-0.0,0,1.2659859657287598
-1,-1,-0.9300000071525574,-0.9300000071525574,0,1.2819468975067139
-1,-2,-1.0449999570846558,-2.0899999141693115,0,1.4339559078216553
0,-1,-0.0,-0.9300000071525574,0,1.4418809413909912
0,-2,-0.0,-2.0899999141693115,0,1.4501800537109375
0,-1,-0.0,-0.9300000071525574,0,1.4582970142364502
0,-2,-0.0,-2.0899999141693115,0,1.4667079448699951
0,-2,-0.0,-2.0899999141693115,0,1.4741899967193604
0,-2,-0.0,-2.0899999141693115,0,1.481990098953247
0,-1,-0.0,-0.9300000071525574,0,1.4900898933410645
-1,-2,-1.0449999570846558,-2.0899999141693115,0,1.4979889392852783
,,,,,
0,0,-0.0,-0.0,1,-0.0029630661010742188
0,0,-0.0,-0.0,0,0.06623983383178711
1,3,1.1666666269302368,3.4999998807907104,0,0.14890694618225098
2,5,2.7039999961853027,6.759999990463257,0,0.15680193901062012
1,6,1.4816666841506958,8.890000104904175,0,0.16510391235351562
2,7,3.148571491241455,11.020000219345093,0,0.1728358268737793
1,6,1.4816666841506958,8.890000104904175,0,0.18108677864074707
2,6,2.9633333683013916,8.890000104904175,0,0.1890699863433838
0,6,-0.0,8.890000104904175,0,0.1972048282623291
2,5,2.7039999961853027,6.759999990463257,0,0.20503497123718262
3,7,4.722857236862183,11.020000219345093,0,0.213911771774292
4,7,6.570000171661377,11.49750030040741,0,0.2208998203277588
6,7,10.186666488647461,11.884444236755371,0,0.2294478416442871
8,6,13.927999496459961,10.44599962234497,0,0.23696494102478027
9,6,15.668999433517456,10.44599962234497,0,0.24498581886291504
7,2,11.020000219345093,3.148571491241455,0,0.2534019947052002
10,3,17.40999937057495,5.222999811172485,0,0.26087093353271484
12,2,21.65999937057495,3.609999895095825,0,0.26903796195983887
10,1,17.40999937057495,1.7409999370574951,0,0.27685999870300293
11,0,19.540001034736633,-0.0,0,0.2852668762207031
11,0,19.540001034736633,-0.0,0,0.29305195808410645
10,-1,17.40999937057495,-1.7409999370574951,0,0.30100083351135254
9,-2,15.279999732971191,-3.3955554962158203,0,0.30949997901916504
7,-2,11.020000219345093,-3.148571491241455,0,0.31694579124450684
8,0,13.140000343322754,-0.0,0,0.3247959613800049
9,-2,15.279999732971191,-3.3955554962158203,0,0.33709192276000977
7,-2,11.020000219345093,-3.148571491241455,0,0.3442988395690918
5,-2,6.759999990463257,-2.7039999961853027,0,0.3488788604736328
5,-1,6.759999990463257,-1.3519999980926514,0,0.35684990882873535
5,-1,6.759999990463257,-1.3519999980926514,0,0.36487483978271484
4,0,4.900000095367432,-0.0,0,0.373093843460083
