dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,reward
0,0,0,0,0,0,473.1691029642574,1,-392,-265,568,335,964,600,20,0
0,0,0,0,0,0,473.1691029642574,1,-392,-265,568,335,964,600,20,0
0,0,0,0,0,0,473.1691029642574,1,-392,-265,568,335,964,600,20,0
0,0,0,0,0,0,473.1691029642574,1,-392,-265,568,335,964,600,20,0
0,0,0,0,0,0,473.1691029642574,1,-392,-265,568,335,964,600,20,0
0,0,0,0,0,0,473.1691029642574,1,-392,-265,568,335,964,600,20,0
0,0,0,0,0,0,473.1691029642574,1,-392,-265,568,335,964,600,20,0
0,0,0,0,0,0,473.1691029642574,1,-392,-265,568,335,964,600,20,0
0,0,0,0,0,0,473.1691029642574,1,-392,-265,568,335,964,600,20,0
0,0,0,0,0,0,473.1691029642574,1,-392,-265,568,335,964,600,20,0
0,0,0,0,0,0,473.1691029642574,1,-392,-265,568,335,964,600,20,0
0,0,0,0,0,0,473.1691029642574,1,-392,-265,568,335,964,600,20,0
0,0,0,0,0,0,473.1691029642574,1,-392,-265,568,335,964,600,20,0
0,0,0,0,0,0,473.1691029642574,1,-392,-265,568,335,964,600,20,0
0,0,0,0,0,0,473.1691029642574,1,-392,-265,568,335,964,600,20,0
0,0,0,0,0,0,473.1691029642574,1,-392,-265,568,335,964,600,20,0
0,0,0,0,0,0,473.1691029642574,1,-392,-265,568,335,964,600,20,0
0,0,0,0,0,0,473.1691029642574,1,-392,-265,568,335,964,600,20,0
0,0,0,0,0,0,473.1691029642574,1,-392,-265,568,335,964,600,20,0
0,0,0,0,0,0,473.1691029642574,1,-392,-265,568,335,964,600,20,0
-1,1,0,-1.0,1.0,0.09598374366760254,476.2152874488596,1,-395,-266,568,335,963,601,20,131.19
-2,1,0,-2.0,1.0,0.10400271415710449,475.1189324790162,1,-393,-267,568,335,961,602,20,7.11
-2,2,0,-2.0,2.0,0.11198759078979492,474.5966708690654,1,-391,-269,568,335,959,604,20,3.42
-2,1,0,-2.0,1.0,0.11995363235473633,473.5197989524831,1,-389,-270,568,335,957,605,20,6.97
-2,2,0,-2.0,2.0,0.12797856330871582,473.0253692985187,1,-387,-272,568,335,955,607,20,3.24
-3,1,0,-3.0,1.0,0.1358027458190918,471.1528414431988,1,-384,-273,568,335,952,608,20,11.38
-2,1,0,-2.0,1.0,0.14388656616210938,470.1063709417263,1,-382,-274,568,335,950,609,20,6.75
-3,2,0,-3.0,2.0,0.15184378623962402,468.8464567425033,1,-379,-276,568,335,947,611,20,7.73
-5,1,0,-5.0,1.0,0.15987062454223633,465.4084227858366,1,-374,-277,568,335,942,612,20,18.9
-4,2,0,-4.0,2.0,0.16790056228637695,463.401553730671,1,-370,-279,568,335,938,614,20,11.69
-5,2,0,-5.0,2.0,0.17632675170898438,460.6365161382671,1,-365,-281,568,335,933,616,20,15.4
-6,2,0,-6.0,2.0,0.18407964706420898,457.13236595104485,1,-359,-283,568,335,927,618,20,18.71
-6,1,0,-6.0,1.0,0.19211077690124512,453.0618059382185,1,-353,-284,568,335,921,619,20,21.24
-7,0,0,-7.0,-0.0,0.200103759765625,447.6293109259044,1,-346,-284,568,335,914,619,20,26.65
-8,0,0,-8.0,-0.0,0.2077927589416504,441.47480109288233,1,-338,-284,568,335,906,619,20,28.93
-7,-2,0,-7.0,-2.0,0.2162315845489502,434.8390506842733,1,-331,-282,568,335,899,617,20,30.96
-7,-4,0,-7.0,-4.0,0.22392964363098145,426.91919610155736,1,-324,-278,568,335,892,613,20,35.67
-7,-5,0,-7.0,-5.0,0.2318897247314453,418.35152682881414,1,-317,-273,568,335,885,608,20,38.0
-8,-6,0,-8.0,-6.0,0.23981571197509766,408.37482782365515,1,-309,-267,568,335,877,602,20,41.43
-9,-8,0,-9.0,-8.0,0.24798178672790527,396.3344547222712,1,-300,-259,568,335,868,594,20,46.89
-11,-10,0,-11.0,-10.0,0.2570316791534424,381.47345910298924,1,-289,-249,568,335,857,584,20,50.64
-12,-11,0,-12.0,-11.0,0.26386475563049316,365.20268345125834,1,-277,-238,568,335,845,573,20,51.36
-12,-10,0,-12.0,-10.0,0.27177858352661133,349.5840385372307,1,-265,-228,568,335,833,563,20,49.59
-11,-11,0,-11.0,-11.0,0.2798776626586914,334.07334524023315,1,-254,-217,568,335,822,552,20,46.33
-11,-10,0,-11.0,-10.0,0.28789567947387695,319.2146613174276,1,-243,-207,568,335,811,542,20,45.0
-8,-9,0,-8.0,-9.0,0.29595279693603516,307.2930197710322,1,-235,-198,568,335,803,533,20,37.33
-6,-7,0,-6.0,-7.0,0.3038675785064697,298.197920851236,1,-229,-191,568,335,797,526,20,31.01
-5,-8,0,-5.0,-8.0,0.31189560890197754,289.2490276561012,1,-224,-183,568,335,792,518,20,29.17
-5,-7,0,-5.0,-7.0,0.3200197219848633,280.95729212818094,1,-219,-176,568,335,787,511,20,27.48
