dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,reward
0,0,0,0,0,0,548.4706008529537,1,162,524,1122,1124,973,597,20,0
0,0,0,0,0,0,548.4706008529537,1,162,524,1122,1124,973,597,20,0
0,0,0,0,0,0,548.4706008529537,1,162,524,1122,1124,973,597,20,0
0,0,0,0,0,0,548.4706008529537,1,162,524,1122,1124,973,597,20,0
0,0,0,0,0,0,548.4706008529537,1,162,524,1122,1124,973,597,20,0
0,0,0,0,0,0,548.4706008529537,1,162,524,1122,1124,973,597,20,0
0,0,0,0,0,0,548.4706008529537,1,162,524,1122,1124,973,597,20,0
0,0,0,0,0,0,548.4706008529537,1,162,524,1122,1124,973,597,20,0
0,0,0,0,0,0,548.4706008529537,1,162,524,1122,1124,973,597,20,0
0,0,0,0,0,0,548.4706008529537,1,162,524,1122,1124,973,597,20,0
0,0,0,0,0,0,548.4706008529537,1,162,524,1122,1124,973,597,20,0
0,0,0,0,0,0,548.4706008529537,1,162,524,1122,1124,973,597,20,0
0,0,0,0,0,0,548.4706008529537,1,162,524,1122,1124,973,597,20,0
0,0,0,0,0,0,548.4706008529537,1,162,524,1122,1124,973,597,20,0
0,0,0,0,0,0,548.4706008529537,1,162,524,1122,1124,973,597,20,0
0,0,0,0,0,0,548.4706008529537,1,162,524,1122,1124,973,597,20,0
0,0,0,0,0,0,548.4706008529537,1,162,524,1122,1124,973,597,20,0
0,0,0,0,0,0,548.4706008529537,1,162,524,1122,1124,973,597,20,0
0,0,0,0,0,0,548.4706008529537,1,162,524,1122,1124,973,597,20,0
0,0,0,0,0,0,548.4706008529537,1,162,524,1122,1124,973,597,20,0
1,0,0,1.5,-0.0,0.06913900375366211,547.3874313500448,1,148,527,1122,1124,974,597,20,143.31
1,-1,0,1.5,-1.5,0.07719802856445312,549.0446247801722,1,147,529,1122,1124,975,595,20,5.17
2,-1,0,3.0,-1.5,0.08542418479919434,550.1790617608053,1,144,531,1122,1124,978,593,20,6.18
3,-2,0,4.5,-3.0,0.0933070182800293,552.0470994398938,1,140,534,1122,1124,982,590,20,4.01
5,-3,0,7.5,-4.5,0.10124015808105469,555.1666416491538,1,133,539,1122,1124,989,585,20,2.53
5,-3,0,7.5,-4.5,0.10930418968200684,558.4012893967921,1,126,544,1122,1124,996,580,20,2.48
6,-3,0,9.0,-4.5,0.11721301078796387,561.3287806624563,1,117,549,1122,1124,1005,575,20,2.57
7,-4,0,10.5,-6.0,0.12515020370483398,565.2203110292481,1,107,555,1122,1124,1015,569,20,2.04
6,-4,0,9.0,-6.0,0.13312506675720215,569.4953906749378,1,98,561,1122,1124,1024,563,20,1.98
7,-5,0,10.5,-7.5,0.1412980556488037,575.7647088872328,1,88,569,1122,1124,1034,555,20,1.56
6,-5,0,9.0,-7.5,0.1492609977722168,582.3830354672086,1,79,577,1122,1124,1043,547,20,1.62
7,-6,0,10.5,-9.0,0.15751004219055176,590.0483031074659,1,69,586,1122,1124,1053,538,20,1.49
9,-7,0,13.5,-10.5,0.1653451919555664,599.6207134514284,1,56,597,1122,1124,1066,527,20,1.25
10,-9,0,15.0,-13.5,0.17325520515441895,612.3740686867791,1,41,611,1122,1124,1081,513,20,1.12
9,-9,0,13.5,-13.5,0.1814110279083252,625.626885611544,1,28,625,1122,1124,1094,499,20,1.29
9,-9,0,13.5,-13.5,0.18911099433898926,639.1760320913168,1,15,639,1122,1124,1107,485,20,1.33
9,-9,0,13.5,-13.5,0.1972332000732422,653.0030627799536,1,2,653,1122,1124,1120,471,20,1.37
9,-8,0,13.5,-12.0,0.2051410675048828,665.0909712212308,1,-11,665,1122,1124,1133,459,20,1.38
7,-8,0,10.5,-12.0,0.2131211757659912,677.3256233156989,1,-21,677,1122,1124,1143,447,20,1.69
7,-6,0,10.5,-9.0,0.22134017944335938,686.7000800931947,1,-31,686,1122,1124,1153,438,20,1.69
5,-5,0,7.5,-7.5,0.23009204864501953,695.0395672190181,1,-38,694,1122,1124,1160,430,20,2.1
3,-3,0,4.5,-4.5,0.23733210563659668,700.260665752404,1,-42,699,1122,1124,1164,425,20,2.86
1,-1,0,1.5,-1.5,0.2451012134552002,702.3175919767352,1,-43,701,1122,1124,1165,423,20,5.82
-4,2,0,-6.0,3.0,0.2773270606994629,698.9799711007462,1,-37,698,1122,1124,1159,426,20,23.49
-7,3,0,-10.5,4.5,0.2853829860687256,694.4868609268285,1,-26,694,1122,1124,1148,430,20,29.61
-10,6,0,-15.0,9.0,0.2931511402130127,685.0883154747277,1,-11,685,1122,1124,1133,439,20,51.02
-12,8,0,-18.0,12.0,0.30155014991760254,673.0364031759352,1,7,673,1122,1124,1115,451,20,59.22
-12,9,0,-18.0,13.5,0.3091142177581787,660.4733151308991,1,25,660,1122,1124,1097,464,20,60.04
-13,11,0,-19.5,16.5,0.3171370029449463,645.5702905183912,1,45,644,1122,1124,1077,480,20,65.41
-15,11,0,-22.5,16.5,0.32520008087158203,631.6708003382774,1,68,628,1122,1124,1054,496,20,61.8
-16,12,0,-24.0,18.0,0.3331761360168457,616.8986950869648,1,92,610,1122,1124,1030,514,20,63.01
-15,12,0,-22.5,18.0,0.34120607376098633,603.0663313434103,1,115,592,1122,1124,1007,532,20,59.75
-14,11,0,-21.0,16.5,0.34935808181762695,591.8378156218138,1,136,576,1122,1124,986,548,20,51.91
-12,11,0,-18.0,16.5,0.3575911521911621,580.7891183553631,1,154,560,1122,1124,968,564,20,50.82
-11,9,0,-16.5,13.5,0.3653600215911865,573.1055749161754,1,171,547,1122,1124,951,577,20,39.26
-8,8,0,-12.0,12.0,0.37315821647644043,565.4325777667926,1,183,535,1122,1124,939,589,20,39.06
-4,6,0,-6.0,9.0,0.3813340663909912,558.9248607818407,1,189,526,1122,1124,933,598,20,34.7
-2,5,0,-3.0,7.5,0.3891580104827881,553.3760023709015,1,192,519,1122,1124,930,605,20,30.91
-1,3,0,-1.5,4.5,0.39717721939086914,550.3280839644657,1,194,515,1122,1124,928,609,20,19.1
0,1,0,-0.0,1.5,0.4051690101623535,549.3923916473543,1,194,514,1122,1124,928,610,20,8.31
1,0,0,1.5,-0.0,0.4374370574951172,549.0400713973435,1,193,514,1122,1124,929,610,20,2.86
3,0,0,4.5,-0.0,0.4453730583190918,547.6467839766797,1,189,514,1122,1124,933,610,20,9.33
3,-2,0,4.5,-3.0,0.4531822204589844,549.1029047455495,1,185,517,1122,1124,937,607,20,4.88
4,-3,0,6.0,-4.5,0.46118712425231934,551.837838499681,1,179,522,1122,1124,943,602,20,2.82
3,-3,0,4.5,-4.5,0.4692270755767822,555.296317293749,1,175,527,1122,1124,947,597,20,2.61
5,-5,0,7.5,-7.5,0.4772632122039795,560.7575233556836,1,168,535,1122,1124,954,589,20,1.78
4,-5,0,6.0,-7.5,0.4851109981536865,566.6506860491744,1,162,543,1122,1124,960,581,20,1.83
