dx,dy,rx,ry,button,time
-4,-6,-6.29714298248291,-9.445714473724365,0,1.568425178527832
-4,-5,-5.926666736602783,-7.408333420753479,0,1.5766761302947998
-4,-4,-5.4079999923706055,-5.4079999923706055,0,1.584421157836914
-4,-4,-5.4079999923706055,-5.4079999923706055,0,1.5924513339996338
-3,-4,-4.055999994277954,-5.4079999923706055,0,1.6004161834716797
-4,-4,-5.4079999923706055,-5.4079999923706055,0,1.6088483333587646
-5,-5,-7.871428728103638,-7.871428728103638,0,1.6164171695709229
-5,-3,-6.759999990463257,-4.055999994277954,0,1.6243412494659424
-5,-4,-7.408333420753479,-5.926666736602783,0,1.632519245147705
-5,-4,-7.408333420753479,-5.926666736602783,0,1.640606164932251
-4,-3,-5.4079999923706055,-4.055999994277954,0,1.6486551761627197
-3,-3,-3.6750000715255737,-3.6750000715255737,0,1.656358242034912
-4,-2,-4.900000095367432,-2.450000047683716,0,1.664581298828125
-2,-1,-2.0899999141693115,-1.0449999570846558,0,1.6725833415985107
-1,-2,-1.0449999570846558,-2.0899999141693115,0,1.6805531978607178
-2,-1,-2.0899999141693115,-1.0449999570846558,0,1.6886441707611084
-1,-1,-0.9300000071525574,-0.9300000071525574,0,1.6966233253479004
-1,0,-0.9300000071525574,-0.0,0,1.7046332359313965
-1,-1,-0.9300000071525574,-0.9300000071525574,0,1.7159852981567383
-1,-1,-0.9300000071525574,-0.9300000071525574,0,1.7227962017059326
-2,-1,-2.0899999141693115,-1.0449999570846558,0,1.7284162044525146
-2,-1,-2.0899999141693115,-1.0449999570846558,0,1.737612247467041
-2,-1,-2.0899999141693115,-1.0449999570846558,0,1.7444822788238525
-2,-2,-2.0899999141693115,-2.0899999141693115,0,1.7525722980499268
-2,-2,-2.0899999141693115,-2.0899999141693115,0,1.7605743408203125
-3,-2,-3.4999998807907104,-2.3333332538604736,0,1.7685701847076416
-2,-3,-2.3333332538604736,-3.4999998807907104,0,1.776752233505249
-3,-3,-3.6750000715255737,-3.6750000715255737,0,1.7844603061676025
-2,-4,-2.450000047683716,-4.900000095367432,0,1.7925491333007812
-2,-3,-2.3333332538604736,-3.4999998807907104,0,1.8004481792449951
-1,-4,-1.225000023841858,-4.900000095367432,0,1.8092763423919678
-2,-3,-2.3333332538604736,-3.4999998807907104,0,1.8164772987365723
-1,-3,-1.1666666269302368,-3.4999998807907104,0,1.8243272304534912
-2,-4,-2.450000047683716,-4.900000095367432,0,1.832531213760376
-1,-3,-1.1666666269302368,-3.4999998807907104,0,1.8410041332244873
-1,-3,-1.1666666269302368,-3.4999998807907104,0,1.8487751483917236
-2,-3,-2.3333332538604736,-3.4999998807907104,0,1.8563952445983887
-2,-3,-2.3333332538604736,-3.4999998807907104,0,1.8643882274627686
-2,-3,-2.3333332538604736,-3.4999998807907104,0,1.8724212646484375
-2,-2,-2.0899999141693115,-2.0899999141693115,0,1.8803842067718506
-3,-3,-3.6750000715255737,-3.6750000715255737,0,1.8884012699127197
-3,-2,-3.4999998807907104,-2.3333332538604736,0,1.8964052200317383
-2,-2,-2.0899999141693115,-2.0899999141693115,0,1.904482126235962
-2,-1,-2.0899999141693115,-1.0449999570846558,0,1.9123961925506592
-2,-2,-2.0899999141693115,-2.0899999141693115,0,1.9204602241516113
-1,-1,-0.9300000071525574,-0.9300000071525574,0,1.9284162521362305
-2,-2,-2.0899999141693115,-2.0899999141693115,0,1.9364242553710938
-2,-1,-2.0899999141693115,-1.0449999570846558,0,1.9443743228912354
-2,-1,-2.0899999141693115,-1.0449999570846558,0,1.952761173248291
-1,-2,-1.0449999570846558,-2.0899999141693115,0,1.9604241847991943
-3,-2,-3.4999998807907104,-2.3333332538604736,0,1.968520164489746
-2,-1,-2.0899999141693115,-1.0449999570846558,0,1.9766361713409424
-3,-3,-3.6750000715255737,-3.6750000715255737,0,1.9844303131103516
