dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,reward
0,0,0,0,0,0,667.3836977331706,1,-660,-99,300,501,966,597,20,0
0,0,0,0,0,0,667.3836977331706,1,-660,-99,300,501,966,597,20,0
0,0,0,0,0,0,667.3836977331706,1,-660,-99,300,501,966,597,20,0
0,0,0,0,0,0,667.3836977331706,1,-660,-99,300,501,966,597,20,0
0,0,0,0,0,0,667.3836977331706,1,-660,-99,300,501,966,597,20,0
0,0,0,0,0,0,667.3836977331706,1,-660,-99,300,501,966,597,20,0
0,0,0,0,0,0,667.3836977331706,1,-660,-99,300,501,966,597,20,0
0,0,0,0,0,0,667.3836977331706,1,-660,-99,300,501,966,597,20,0
0,0,0,0,0,0,667.3836977331706,1,-660,-99,300,501,966,597,20,0
0,0,0,0,0,0,667.3836977331706,1,-660,-99,300,501,966,597,20,0
0,0,0,0,0,0,667.3836977331706,1,-660,-99,300,501,966,597,20,0
0,0,0,0,0,0,667.3836977331706,1,-660,-99,300,501,966,597,20,0
0,0,0,0,0,0,667.3836977331706,1,-660,-99,300,501,966,597,20,0
0,0,0,0,0,0,667.3836977331706,1,-660,-99,300,501,966,597,20,0
0,0,0,0,0,0,667.3836977331706,1,-660,-99,300,501,966,597,20,0
0,0,0,0,0,0,667.3836977331706,1,-660,-99,300,501,966,597,20,0
0,0,0,0,0,0,667.3836977331706,1,-660,-99,300,501,966,597,20,0
0,0,0,0,0,0,667.3836977331706,1,-660,-99,300,501,966,597,20,0
0,0,0,0,0,0,667.3836977331706,1,-660,-99,300,501,966,597,20,0
0,0,0,0,0,0,667.3836977331706,1,-660,-99,300,501,966,597,20,0
1,0,0,1.0,-0.0,0.019897937774658203,673.8731334605943,1,-667,-96,300,501,967,597,20,162.98
0,1,0,-0.0,1.0,0.06008505821228027,674.0163202771873,1,-667,-97,300,501,967,598,20,40.73
1,0,0,1.0,-0.0,0.06809592247009277,675.0059258999139,1,-668,-97,300,501,968,598,20,10.94
1,1,0,1.0,1.0,0.08410000801086426,676.1397784482141,1,-669,-98,300,501,969,599,20,8.0
1,0,0,1.0,-0.0,0.10000205039978027,677.1292343415694,1,-670,-98,300,501,970,599,20,10.95
1,0,0,1.0,-0.0,0.10794305801391602,678.1187211690885,1,-671,-98,300,501,971,599,20,10.95
2,0,0,2.0,-0.0,0.11614489555358887,680.0977870865336,1,-673,-98,300,501,973,599,20,7.26
1,0,0,1.0,-0.0,0.12414193153381348,681.0873659083686,1,-674,-98,300,501,974,599,20,10.98
3,0,0,3.0,-0.0,0.13209891319274902,684.0562842339803,1,-677,-98,300,501,977,599,20,5.99
2,0,0,2.0,-0.0,0.13988494873046875,686.0357133560905,1,-679,-98,300,501,979,599,20,7.3
3,1,0,3.0,1.0,0.14797687530517578,689.1480247377917,1,-682,-99,300,501,982,600,20,5.6
3,0,0,3.0,-0.0,0.15617704391479492,692.1170421251019,1,-685,-99,300,501,985,600,20,6.01
3,0,0,3.0,-0.0,0.16414785385131836,695.0863255740254,1,-688,-99,300,501,988,600,20,6.02
5,0,0,5.0,-0.0,0.1719038486480713,700.035713374682,1,-693,-99,300,501,993,600,20,4.96
9,-1,0,9.0,-1.0,0.18004083633422852,708.8074491707886,1,-702,-98,300,501,1002,599,20,3.45
8,-2,0,8.0,-2.0,0.18818998336791992,716.4607456099741,1,-710,-96,300,501,1010,597,20,3.03
5,-2,0,5.0,-2.0,0.19610285758972168,721.1525497424245,1,-715,-94,300,501,1015,595,20,3.34
-2,0,0,-2.0,-0.0,0.21202588081359863,719.169660094195,1,-713,-94,300,501,1013,595,20,18.22
