dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,reward
0,0,0,0,0,0,810.7601371552502,1,794,-164,1754,436,960,600,20,0
0,0,0,0,0,0,810.7601371552502,1,794,-164,1754,436,960,600,20,0
0,0,0,0,0,0,810.7601371552502,1,794,-164,1754,436,960,600,20,0
0,0,0,0,0,0,810.7601371552502,1,794,-164,1754,436,960,600,20,0
0,0,0,0,0,0,810.7601371552502,1,794,-164,1754,436,960,600,20,0
0,0,0,0,0,0,810.7601371552502,1,794,-164,1754,436,960,600,20,0
0,0,0,0,0,0,810.7601371552502,1,794,-164,1754,436,960,600,20,0
0,0,0,0,0,0,810.7601371552502,1,794,-164,1754,436,960,600,20,0
0,0,0,0,0,0,810.7601371552502,1,794,-164,1754,436,960,600,20,0
0,0,0,0,0,0,810.7601371552502,1,794,-164,1754,436,960,600,20,0
0,0,0,0,0,0,810.7601371552502,1,794,-164,1754,436,960,600,20,0
0,0,0,0,0,0,810.7601371552502,1,794,-164,1754,436,960,600,20,0
0,0,0,0,0,0,810.7601371552502,1,794,-164,1754,436,960,600,20,0
0,0,0,0,0,0,810.7601371552502,1,794,-164,1754,436,960,600,20,0
0,0,0,0,0,0,810.7601371552502,1,794,-164,1754,436,960,600,20,0
0,0,0,0,0,0,810.7601371552502,1,794,-164,1754,436,960,600,20,0
0,0,0,0,0,0,810.7601371552502,1,794,-164,1754,436,960,600,20,0
0,0,0,0,0,0,810.7601371552502,1,794,-164,1754,436,960,600,20,0
0,0,0,0,0,0,810.7601371552502,1,794,-164,1754,436,960,600,20,0
0,0,0,0,0,0,810.7601371552502,1,794,-164,1754,436,960,600,20,0
-2,-1,0,-3.0,-1.5,0.12218856811523438,813.2976085050293,1,797,-162,1754,436,957,598,20,182.43
-3,-1,0,-4.5,-1.5,0.13041353225708008,817.8043775867185,1,802,-160,1754,436,952,596,20,3.39
-4,-1,0,-6.0,-1.5,0.1382465362548828,823.3031033586598,1,808,-158,1754,436,946,594,20,3.2
-3,0,0,-4.5,-0.0,0.1462094783782959,828.2107219784106,1,813,-158,1754,436,941,594,20,4.77
-4,0,0,-6.0,-0.0,0.15423345565795898,834.1013127911981,1,819,-158,1754,436,935,594,20,4.47
-3,1,0,-4.5,1.5,0.16222548484802246,839.2002144899631,1,824,-159,1754,436,930,595,20,7.88
-3,0,0,-4.5,-0.0,0.1702895164489746,844.1101823814234,1,829,-159,1754,436,925,595,20,4.81
-2,1,0,-3.0,1.5,0.17828941345214844,847.2449468719185,1,832,-160,1754,436,922,596,20,6.33
-1,0,0,-1.5,-0.0,0.18623852729797363,849.2090437577782,1,834,-160,1754,436,920,596,20,7.52
-1,1,0,-1.5,1.5,0.19422650337219238,851.3618502141143,1,836,-161,1754,436,918,597,20,6.65
4,-2,0,6.0,-3.0,0.21821045875549316,844.9047283569905,1,830,-158,1754,436,924,594,20,46.39
11,-7,0,16.5,-10.5,0.2262554168701172,827.1668513667602,1,814,-147,1754,436,940,583,20,85.21
15,-8,0,22.5,-12.0,0.234419584274292,803.4233006329852,1,792,-135,1754,436,962,571,20,96.7
15,-6,0,22.5,-9.0,0.24226140975952148,780.2409884131953,1,770,-126,1754,436,984,562,20,94.52
13,-6,0,19.5,-9.0,0.25031352043151855,760.0592082199912,1,751,-117,1754,436,1003,553,20,86.9
9,-4,0,13.5,-6.0,0.2583465576171875,746.300877662622,1,738,-111,1754,436,1016,547,20,70.27
10,-5,0,15.0,-7.5,0.26638150215148926,730.2999383814845,1,723,-103,1754,436,1031,539,20,75.1
13,-7,0,19.5,-10.5,0.2743384838104248,709.9859153532555,1,704,-92,1754,436,1050,528,20,83.18
12,-6,0,18.0,-9.0,0.2822444438934326,691.0028943499441,1,686,-83,1754,436,1068,519,20,79.32
12,-6,0,18.0,-9.0,0.2903454303741455,672.0863039818621,1,668,-74,1754,436,1086,510,20,77.78
12,-5,0,18.0,-7.5,0.2983245849609375,653.3421768108959,1,650,-66,1754,436,1104,502,20,76.23
16,-4,0,24.0,-6.0,0.30632448196411133,628.8688257498538,1,626,-60,1754,436,1128,496,20,85.32
20,-3,0,30.0,-4.5,0.31446051597595215,598.5323717226997,1,596,-55,1754,436,1158,491,20,91.15
21,-2,0,31.5,-3.0,0.32235240936279297,567.387874385768,1,565,-52,1754,436,1189,488,20,91.37
23,-1,0,34.5,-1.5,0.3303384780883789,533.348853940833,1,531,-50,1754,436,1223,486,20,89.23
24,0,0,36.0,-0.0,0.33826351165771484,497.51884386422995,1,495,-50,1754,436,1259,486,20,85.6
25,-2,0,37.5,-3.0,0.3464384078979492,460.4052562688658,1,458,-47,1754,436,1296,483,20,84.14
26,-1,0,39.0,-1.5,0.35440754890441895,421.40953952182906,1,419,-45,1754,436,1335,481,20,79.66
28,-2,0,42.0,-3.0,0.3623933792114258,379.3323081415555,1,377,-42,1754,436,1377,478,20,76.45
27,-2,0,40.5,-3.0,0.3703155517578125,339.24917096435183,1,337,-39,1754,436,1417,475,20,69.89
26,-2,0,39.0,-3.0,0.3783445358276367,300.1666203960727,1,298,-36,1754,436,1456,472,20,63.74
21,-2,0,31.5,-3.0,0.38622355461120605,269.0315966573443,1,267,-33,1754,436,1487,469,20,55.44
17,-1,0,25.5,-1.5,0.39432740211486816,243.97745797511703,1,242,-31,1754,436,1512,467,20,47.23
16,-2,0,24.0,-3.0,0.4022655487060547,219.79080963497995,1,218,-28,1754,436,1536,464,20,45.56
12,-2,0,18.0,-3.0,0.4102785587310791,201.55644370746373,1,200,-25,1754,436,1554,461,20,36.47
10,-2,0,15.0,-3.0,0.4183814525604248,186.30351580150065,1,185,-22,1754,436,1569,458,20,31.07
6,-2,0,9.0,-3.0,0.42633843421936035,177.02259742756007,1,176,-19,1754,436,1578,455,20,21.83
2,-2,0,3.0,-3.0,0.4343996047973633,173.738308959193,1,173,-16,1754,436,1581,452,20,9.56
1,0,0,1.5,-0.0,0.49037742614746094,172.74258305351347,1,172,-16,1754,436,1582,452,20,6.78
2,-1,0,3.0,-1.5,0.506352424621582,169.57889019568444,1,169,-14,1754,436,1585,450,20,9.61
3,0,0,4.5,-0.0,0.5142674446105957,165.59287424282482,1,165,-14,1754,436,1589,450,20,13.55
5,-1,0,7.5,-1.5,0.5223355293273926,158.45504094221806,1,158,-12,1754,436,1596,448,20,17.38
4,-1,0,6.0,-1.5,0.5302615165710449,152.3285921946369,1,152,-10,1754,436,1602,446,20,15.11
6,-1,0,9.0,-1.5,0.538271427154541,143.22360140703069,1,143,-8,1754,436,1611,444,20,19.08
5,-1,0,7.5,-1.5,0.546222448348999,136.13228860193308,1,136,-6,1754,436,1618,442,20,15.49
7,0,0,10.5,-0.0,0.5543766021728516,126.14277624977183,1,126,-6,1754,436,1628,442,20,20.06
8,-1,0,12.0,-1.5,0.5628015995025635,114.0701538527936,1,114,-4,1754,436,1640,440,20,19.42
9,0,0,13.5,-0.0,0.5703845024108887,101.07917688624102,1,101,-4,1754,436,1653,440,20,20.15
11,0,0,16.5,-0.0,0.5783324241638184,85.09406559801923,1,85,-4,1754,436,1669,440,20,19.7
11,0,0,16.5,-0.0,0.586329460144043,69.1158447825099,1,69,-4,1754,436,1685,440,20,17.19
10,2,0,15.0,3.0,0.5943045616149902,54.45181356024793,1,54,-7,1754,436,1700,443,20,12.16
10,0,0,15.0,-0.0,0.6023674011230469,39.6232255123179,1,39,-7,1754,436,1715,443,20,10.94
8,0,0,12.0,-0.0,0.6104495525360107,27.892651361962706,1,27,-7,1754,436,1727,443,20,7.77
5,0,0,7.5,-0.0,0.6182544231414795,21.18962010041709,1,20,-7,1754,436,1734,443,20,4.84
4,0,0,6.0,-0.0,0.6262085437774658,15.652475842498529,1,14,-7,1754,436,1740,443,20,3.34
2,0,0,3.0,-0.0,0.634446382522583,13.038404810405298,1,11,-7,1754,436,1743,443,20,1.84
2,0,0,3.0,-0.0,0.6423184871673584,10.63014581273465,1,8,-7,1754,436,1746,443,20,1.17
2,0,0,3.0,-0.0,0.6504824161529541,8.602325267042627,1,5,-7,1754,436,1749,443,20,0.37
1,0,0,1.5,-0.0,0.6582555770874023,8.06225774829855,1,4,-7,1754,436,1750,443,20,0.15
2,0,0,3.0,-0.0,0.6662275791168213,7.0710678118654755,1,1,-7,1754,436,1753,443,20,-0.89
2,0,0,3.0,-0.0,0.6743295192718506,7.280109889280518,1,-2,-7,1754,436,1756,443,20,0.7
2,-1,0,3.0,-1.5,0.6822264194488525,7.0710678118654755,1,-5,-5,1754,436,1759,441,20,-1.74
3,0,0,4.5,-0.0,0.6902093887329102,10.295630140987,1,-9,-5,1754,436,1763,441,20,-0.84
1,0,0,1.5,-0.0,0.6982474327087402,11.180339887498949,1,-10,-5,1754,436,1764,441,20,1.59
1,0,0,1.5,-0.0,0.7068314552307129,12.083045973594572,1,-11,-5,1754,436,1765,441,20,1.76
0,0,1,-0.0,-0.0,0.8013765811920166,12.083045973594572,1,-11,-5,1754,436,1765,441,20,30.51
0,0,0,-0.0,-0.0,0.0684347152709961,1297.8416698503713,2,-1293,-112,472,329,1765,441,56,237.64
-2,0,0,-3.0,-0.0,0.08063364028930664,1294.8528873968655,2,-1290,-112,472,329,1765,441,56,15.73
