dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,score
0,0,0,-0.0,-0.0,0.3161458969116211,1010.9921645144981,1,912,-459,1872,141,960,600,20,206.91
1,0,0,1.5,-0.0,0.4161248207092285,1010.0990148019946,1,911,-459,1872,141,960,600,20,10.39
1,0,0,1.5,-0.0,0.42409396171569824,1009.2060635612407,1,910,-459,1872,141,960,600,20,10.39
1,0,0,1.5,-0.0,0.43207597732543945,1008.3133113143518,1,909,-459,1872,141,960,600,20,10.38
2,0,0,3.0,-0.0,0.4400827884674072,1005.6362537838042,1,906,-459,1872,141,960,600,20,25.38
3,-1,0,4.5,-1.5,0.4480907917022705,1001.6165281370209,1,902,-458,1872,141,960,600,20,36.13
4,-2,0,6.0,-3.0,0.45601892471313477,994.9084535419134,1,896,-455,1872,141,960,600,20,56.01
7,-4,0,10.5,-6.0,0.464019775390625,983.2758931938296,1,886,-449,1872,141,960,600,20,76.63
7,-4,0,10.5,-6.0,0.47205591201782227,971.6440291673963,1,876,-443,1872,141,960,600,20,76.11
9,-7,0,13.5,-10.5,0.4800558090209961,955.5350848104899,1,863,-433,1872,141,960,600,20,89.3
9,-7,0,13.5,-10.5,0.4884347915649414,939.4361484586523,1,850,-423,1872,141,960,600,20,88.38
13,-7,0,19.5,-10.5,0.49614381790161133,917.9709047163063,1,831,-413,1872,141,960,600,20,103.18
14,-7,0,21.0,-10.5,0.5042498111724854,894.7148722111293,1,810,-403,1872,141,960,600,20,105.64
13,-6,0,19.5,-9.0,0.5122809410095215,873.6950831593441,1,791,-394,1872,141,960,600,20,99.49
16,-7,0,24.0,-10.5,0.5200278759002686,847.7557927522262,1,767,-384,1872,141,960,600,20,105.85
20,-8,0,30.0,-12.0,0.5280189514160156,815.5622326632923,1,737,-372,1872,141,960,600,20,112.32
23,-9,0,34.5,-13.5,0.5362138748168945,779.3605006586027,1,703,-359,1872,141,960,600,20,113.69
