dx,dy,rx,ry,button,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID
0,0,-0.0,-0.0,0,0.5310535430908203,509.57290152585904,350,-384,1310,156,20,960,540,1
1,1,0.6899999976158142,0.6899999976158142,0,0.5487685203552246,509.57290152585904,350,-384,1310,156,20,960,540,1
1,2,0.7900000214576721,1.5800000429153442,0,0.5569136142730713,510.31240615614774,350,-385,1310,156,20,960,540,1
1,1,0.6899999976158142,0.6899999976158142,0,0.5647804737091064,510.31240615614774,350,-385,1310,156,20,960,540,1
1,0,0.6899999976158142,-0.0,0,0.572805643081665,510.31240615614774,350,-385,1310,156,20,960,540,1
0,1,-0.0,0.6899999976158142,0,0.5807366371154785,510.31240615614774,350,-385,1310,156,20,960,540,1
1,0,0.6899999976158142,-0.0,0,0.5887975692749023,510.31240615614774,350,-385,1310,156,20,960,540,1
1,1,0.6899999976158142,0.6899999976158142,0,0.5968306064605713,510.31240615614774,350,-385,1310,156,20,960,540,1
1,1,0.6899999976158142,0.6899999976158142,0,0.6047656536102295,510.31240615614774,350,-385,1310,156,20,960,540,1
0,1,-0.0,0.6899999976158142,0,0.6928286552429199,510.31240615614774,350,-385,1310,156,20,960,540,1
0,1,-0.0,0.6899999976158142,0,0.7088265419006348,510.31240615614774,350,-385,1310,156,20,960,540,1
0,-1,-0.0,-0.6899999976158142,0,0.7570216655731201,510.31240615614774,350,-385,1310,156,20,960,540,1
2,-4,1.840000033378601,-3.680000066757202,0,0.7650356292724609,507.42149162940655,349,-382,1310,156,20,960,540,1
5,-6,5.900000333786011,-7.080000400543213,0,0.7730236053466797,498.88210815472775,344,-375,1310,156,20,960,540,1
6,-6,7.394999742507935,-7.394999742507935,0,0.7808916568756104,488.9919839035493,337,-368,1310,156,20,960,540,1
6,-5,7.080000400543213,-5.900000333786011,0,0.7888805866241455,480.5802686615107,330,-363,1310,156,20,960,540,1
5,-6,5.900000333786011,-7.080000400543213,0,0.7968935966491699,472.0383802146879,325,-356,1310,156,20,960,540,1
5,-8,6.366666555404663,-10.186666488647461,0,0.8049626350402832,460.6134294726405,319,-346,1310,156,20,960,540,1
4,-6,4.720000267028809,-7.080000400543213,0,0.8129086494445801,452.7591166038763,315,-339,1310,156,20,960,540,1
5,-6,5.900000333786011,-7.080000400543213,0,0.8207576274871826,444.22901712682335,310,-332,1310,156,20,960,540,1
4,-6,4.720000267028809,-7.080000400543213,0,0.8288755416870117,436.38660374164454,306,-325,1310,156,20,960,540,1
