dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,reward
0,0,0,0,0,0,1017.5681795339318,1,918,-439,1878,161,960,600,20,0
0,0,0,0,0,0,1017.5681795339318,1,918,-439,1878,161,960,600,20,0
0,0,0,0,0,0,1017.5681795339318,1,918,-439,1878,161,960,600,20,0
0,0,0,0,0,0,1017.5681795339318,1,918,-439,1878,161,960,600,20,0
0,0,0,0,0,0,1017.5681795339318,1,918,-439,1878,161,960,600,20,0
0,0,0,0,0,0,1017.5681795339318,1,918,-439,1878,161,960,600,20,0
0,0,0,0,0,0,1017.5681795339318,1,918,-439,1878,161,960,600,20,0
0,0,0,0,0,0,1017.5681795339318,1,918,-439,1878,161,960,600,20,0
0,0,0,0,0,0,1017.5681795339318,1,918,-439,1878,161,960,600,20,0
0,0,0,0,0,0,1017.5681795339318,1,918,-439,1878,161,960,600,20,0
0,0,0,0,0,0,1017.5681795339318,1,918,-439,1878,161,960,600,20,0
0,0,0,0,0,0,1017.5681795339318,1,918,-439,1878,161,960,600,20,0
0,0,0,0,0,0,1017.5681795339318,1,918,-439,1878,161,960,600,20,0
0,0,0,0,0,0,1017.5681795339318,1,918,-439,1878,161,960,600,20,0
0,0,0,0,0,0,1017.5681795339318,1,918,-439,1878,161,960,600,20,0
0,0,0,0,0,0,1017.5681795339318,1,918,-439,1878,161,960,600,20,0
0,0,0,0,0,0,1017.5681795339318,1,918,-439,1878,161,960,600,20,0
0,0,0,0,0,0,1017.5681795339318,1,918,-439,1878,161,960,600,20,0
0,0,0,0,0,0,1017.5681795339318,1,918,-439,1878,161,960,600,20,0
0,0,0,0,0,0,1017.5681795339318,1,918,-439,1878,161,960,600,20,0
-1,0,0,-1.5,-0.0,0.7498373985290527,1018.4704217600038,1,919,-439,1878,161,960,600,20,536.97
-1,0,0,-1.5,-0.0,0.7658462524414062,1019.3728464109685,1,920,-439,1878,161,960,600,20,536.74
0,1,0,-0.0,1.5,0.7978744506835938,1019.803902718557,1,920,-440,1878,161,960,600,20,1316.92
-1,0,0,-1.5,-0.0,0.8059732913970947,1020.7061281289537,1,921,-440,1878,161,960,600,20,537.67
-1,0,0,-1.5,-0.0,0.8220133781433105,1021.6085355947257,1,922,-440,1878,161,960,600,20,537.44
0,1,0,-0.0,1.5,0.8297953605651855,1022.0396274117751,1,922,-441,1878,161,960,600,20,1318.53
-1,0,0,-1.5,-0.0,0.8378303050994873,1022.9418360786698,1,923,-441,1878,161,960,600,20,538.37
-1,1,0,-1.5,1.5,0.8456943035125732,1024.2753536037076,1,924,-442,1878,161,960,600,20,424.73
-1,0,0,-1.5,-0.0,0.8617563247680664,1025.17754559881,1,925,-442,1878,161,960,600,20,539.07
0,1,0,-0.0,1.5,0.8777992725372314,1025.6090873232354,1,925,-443,1878,161,960,600,20,1320.59
-1,0,0,-1.5,-0.0,0.8870363235473633,1026.5110812845617,1,926,-443,1878,161,960,600,20,539.99
0,1,0,-0.0,1.5,0.9020264148712158,1026.9430363949111,1,926,-444,1878,161,960,600,20,1321.05
-1,0,0,-1.5,-0.0,0.9098494052886963,1027.8448326474186,1,927,-444,1878,161,960,600,20,540.91
-1,1,0,-1.5,1.5,0.9256083965301514,1029.1787988488686,1,928,-445,1878,161,960,600,20,424.7
-1,0,0,-1.5,-0.0,0.9337143898010254,1030.080579372313,1,929,-445,1878,161,960,600,20,541.6
-1,1,0,-1.5,1.5,0.9417593479156494,1031.4145626274626,1,930,-446,1878,161,960,600,20,425.15
-1,1,0,-1.5,1.5,0.9500184059143066,1032.7487593795502,1,931,-447,1878,161,960,600,20,424.92
-1,1,0,-1.5,1.5,0.95876145362854,1034.0831688022004,1,932,-448,1878,161,960,600,20,424.68
-1,1,0,-1.5,1.5,0.9656152725219727,1035.4177900731665,1,933,-449,1878,161,960,600,20,424.44
-1,1,0,-1.5,1.5,0.9738874435424805,1036.752622374306,1,934,-450,1878,161,960,600,20,424.21
-1,0,0,-1.5,-0.0,0.9816994667053223,1037.653603087273,1,935,-450,1878,161,960,600,20,545.96
-2,2,0,-3.0,3.0,0.989788293838501,1041.6587733034269,1,938,-453,1878,161,960,600,20,489.12
-1,1,0,-1.5,1.5,0.997739315032959,1042.9942473475105,1,939,-454,1878,161,960,600,20,423.95
-1,1,0,-1.5,1.5,1.0059313774108887,1044.3299287102711,1,940,-455,1878,161,960,600,20,423.71
-1,1,0,-1.5,1.5,1.0137474536895752,1045.665816597253,1,941,-456,1878,161,960,600,20,423.48
-2,1,0,-3.0,1.5,1.0217773914337158,1048.8016971763536,1,944,-457,1878,161,960,600,20,219.09
-1,1,0,-1.5,1.5,1.030651330947876,1050.1376100302284,1,945,-458,1878,161,960,600,20,424.38
-1,1,0,-1.5,1.5,1.0379283428192139,1051.4737276793937,1,946,-459,1878,161,960,600,20,424.14
-1,0,0,-1.5,-0.0,1.045788288116455,1052.373507838353,1,947,-459,1878,161,960,600,20,553.49
-1,1,0,-1.5,1.5,1.0537903308868408,1053.7096374238968,1,948,-460,1878,161,960,600,20,424.59
-2,1,0,-3.0,1.5,1.0616834163665771,1056.8453056147812,1,951,-461,1878,161,960,600,20,220.37
-1,1,0,-1.5,1.5,1.069777250289917,1058.181458919027,1,952,-462,1878,161,960,600,20,425.49
-2,1,0,-3.0,1.5,1.0784382820129395,1061.3171062411084,1,955,-463,1878,161,960,600,20,220.8
-1,1,0,-1.5,1.5,1.0859243869781494,1062.6532830608485,1,956,-464,1878,161,960,600,20,426.38
-2,1,0,-3.0,1.5,1.0938472747802734,1065.7889096814622,1,959,-465,1878,161,960,600,20,221.23
-1,1,0,-1.5,1.5,1.1016952991485596,1067.125109816089,1,960,-466,1878,161,960,600,20,427.28
-2,1,0,-3.0,1.5,1.1097803115844727,1070.2607159005697,1,963,-467,1878,161,960,600,20,221.65
-2,1,0,-3.0,1.5,1.1178462505340576,1073.396478473821,1,966,-468,1878,161,960,600,20,221.45
-2,1,0,-3.0,1.5,1.1258583068847656,1076.5323961683644,1,969,-469,1878,161,960,600,20,221.24
-2,1,0,-3.0,1.5,1.1340594291687012,1079.6684676325413,1,972,-470,1878,161,960,600,20,221.03
-1,1,0,-1.5,1.5,1.1422102451324463,1081.0041628041956,1,973,-471,1878,161,960,600,20,431.52
-2,0,0,-3.0,-0.0,1.149768352508545,1083.705218221265,1,976,-471,1878,161,960,600,20,607.06
-1,1,0,-1.5,1.5,1.1577844619750977,1085.040552237565,1,977,-472,1878,161,960,600,20,433.31
-1,1,0,-1.5,1.5,1.165661334991455,1086.3760858929104,1,978,-473,1878,161,960,600,20,433.07
-1,0,0,-1.5,-0.0,1.1737043857574463,1087.276413797338,1,979,-473,1878,161,960,600,20,562.03
-1,1,0,-1.5,1.5,1.181821346282959,1088.6119602502997,1,980,-474,1878,161,960,600,20,433.51
-1,0,0,-1.5,-0.0,1.1897592544555664,1089.5122762043575,1,981,-474,1878,161,960,600,20,562.7
0,1,0,-0.0,1.5,1.1977002620697021,1089.947705167546,1,981,-475,1878,161,960,600,20,1362.02
-2,0,0,-3.0,-0.0,1.205688238143921,1092.6486168938302,1,984,-475,1878,161,960,600,20,609.7
-1,1,0,-1.5,1.5,1.2219324111938477,1093.984003539357,1,985,-476,1878,161,960,600,20,435.06
-1,0,0,-1.5,-0.0,1.2298693656921387,1094.8844687911142,1,986,-476,1878,161,960,600,20,563.81
-1,1,0,-1.5,1.5,1.2458302974700928,1096.2198684570537,1,987,-477,1878,161,960,600,20,435.49
-1,0,0,-1.5,-0.0,1.3258342742919922,1097.1203215691523,1,988,-477,1878,161,960,600,20,564.48
0,1,0,-0.0,1.5,1.3341703414916992,1097.555465568825,1,988,-478,1878,161,960,600,20,1367.77
-1,1,0,-1.5,1.5,1.389883279800415,1098.8912594064984,1,989,-479,1878,161,960,600,20,435.03
-1,0,0,-1.5,-0.0,1.397768259048462,1099.7913438466408,1,990,-479,1878,161,960,600,20,566.25
-1,1,0,-1.5,1.5,1.4137613773345947,1101.127149787889,1,991,-480,1878,161,960,600,20,435.46
0,1,0,-0.0,1.5,1.4218173027038574,1101.5634343967668,1,991,-481,1878,161,960,600,20,1369.08
-2,0,0,-3.0,-0.0,1.42984938621521,1104.263102706959,1,994,-481,1878,161,960,600,20,614.09
0,1,0,-0.0,1.5,1.4379372596740723,1104.6990540414163,1,994,-482,1878,161,960,600,20,1371.72
-1,1,0,-1.5,1.5,1.4459342956542969,1106.03526164404,1,995,-483,1878,161,960,600,20,435.44
-1,0,0,-1.5,-0.0,1.4539363384246826,1106.934957438783,1,996,-483,1878,161,960,600,20,569.35
-1,1,0,-1.5,1.5,1.4616713523864746,1108.2711762019258,1,997,-484,1878,161,960,600,20,435.87
-1,1,0,-1.5,1.5,1.4864683151245117,1109.6075882941682,1,998,-485,1878,161,960,600,20,435.64
-2,1,0,-3.0,1.5,13.693644285202026,1112.7430071674232,1,1001,-486,1878,161,960,600,20,225.65
-3,1,0,-4.5,1.5,13.701781272888184,1116.7784023699598,1,1005,-487,1878,161,960,600,20,341.59
-3,2,0,-4.5,3.0,13.709633350372314,1121.6866763940811,1,1009,-490,1878,161,960,600,20,342.86
