dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,score
0,0,0,-0.0,-0.0,0.24473285675048828,766.3568767004,1,-603,-489,362,111,965,600,20,176.11
-1,0,0,-1.5,-0.0,0.412733793258667,765.5804278087477,1,-602,-489,362,111,965,600,20,7.63
-3,-1,0,-4.5,-1.5,0.42081785202026367,761.847135124566,1,-598,-488,362,111,965,600,20,28.43
-2,-2,0,-3.0,-3.0,0.42879676818847656,757.6262111210117,1,-595,-485,362,111,965,600,20,33.14
-1,-3,0,-1.5,-4.5,0.4368267059326172,754.3278092546417,1,-594,-481,362,111,965,600,20,25.09
-2,-5,0,-3.0,-7.5,0.44470977783203125,747.5994984158847,1,-591,-474,362,111,965,600,20,43.68
-3,-7,0,-4.5,-10.5,0.45267581939697266,738.2412712487865,1,-587,-464,362,111,965,600,20,54.31
-4,-10,0,-6.0,-15.0,0.46060681343078613,724.2765146727764,1,-581,-449,362,111,965,600,20,68.7
-4,-10,0,-6.0,-15.0,0.4685828685760498,710.4033592370319,1,-575,-434,362,111,965,600,20,67.6
-6,-10,0,-9.0,-15.0,0.4765758514404297,694.213745960699,1,-566,-419,362,111,965,600,20,73.09
-8,-15,0,-12.0,-22.5,0.48459386825561523,671.5607089614248,1,-554,-397,362,111,965,600,20,84.38
-11,-18,0,-16.5,-27.0,0.4927859306335449,642.950227812197,1,-538,-370,362,111,965,600,20,90.78
-13,-19,0,-19.5,-28.5,0.5006518363952637,611.5504806530198,1,-519,-342,362,111,965,600,20,91.32
-13,-16,0,-19.5,-24.0,0.508652925491333,582.5571702376067,1,-500,-318,362,111,965,600,20,86.06
-14,-16,0,-21.0,-24.0,0.5166459083557129,552.0293586637623,1,-479,-294,362,111,965,600,20,84.95
-15,-17,0,-22.5,-25.5,0.5246987342834473,520.292372187268,1,-457,-269,362,111,965,600,20,82.87
-14,-16,0,-21.0,-24.0,0.5325908660888672,490.12098536254206,1,-436,-245,362,111,965,600,20,78.06
-13,-14,0,-19.5,-21.0,0.5406289100646973,463.35504645033626,1,-417,-224,362,111,965,600,20,71.69
-13,-15,0,-19.5,-22.5,0.5486087799072266,436.32723421274665,1,-398,-202,362,111,965,600,20,68.95
-14,-15,0,-21.0,-22.5,0.5566558837890625,407.76668129471506,1,-377,-180,362,111,965,600,20,67.43
-14,-14,0,-21.0,-21.0,0.5648539066314697,379.89357522277794,1,-356,-159,362,111,965,600,20,63.61
-16,-13,0,-24.0,-19.5,0.5725188255310059,350.31097679643347,1,-332,-140,362,111,965,600,20,61.98
-16,-10,0,-24.0,-15.0,0.5805747509002686,322.3988567970714,1,-308,-125,362,111,965,600,20,57.82
-15,-9,0,-22.5,-13.5,0.5886328220367432,297.14817271147814,1,-286,-112,362,111,965,600,20,52.59
-16,-8,0,-24.0,-12.0,0.5966637134552002,270.4353757998445,1,-262,-100,362,111,965,600,20,51.03
