dx,dy,rx,ry,button,time,distance,directionX,directionY,targetX,targetY,targetSize,initMouseX,initMouseY,targetID
0,0,-0.0,-0.0,0,0.3004615306854248,735.2516353554684,730,150,1688,688,20,958,538,1
1,0,0.6899999976158142,-0.0,0,0.4275505542755127,735.2516353554684,730,150,1688,688,20,958,538,1
2,0,1.5800000429153442,-0.0,0,0.435382604598999,734.2721276522452,729,150,1688,688,20,958,538,1
1,1,0.6899999976158142,0.6899999976158142,0,0.44368839263916016,734.2721276522452,729,150,1688,688,20,958,538,1
2,0,1.5800000429153442,-0.0,0,0.45140743255615234,733.2926745232998,728,150,1688,688,20,958,538,1
2,1,1.5800000429153442,0.7900000214576721,0,0.4596993923187256,732.3132761846578,727,150,1688,688,20,958,538,1
3,1,2.6199998259544373,0.8733332753181458,0,0.4774355888366699,730.3546447480423,725,150,1688,688,20,958,538,1
4,2,3.680000066757202,1.840000033378601,0,0.47777843475341797,727.2143514609573,722,149,1688,688,20,958,538,1
4,3,4.047999858856201,3.035999894142151,0,0.48335957527160645,722.693660406585,718,146,1688,688,20,958,538,1
4,3,4.047999858856201,3.035999894142151,0,0.4913325309753418,718.1792361774675,714,143,1688,688,20,958,538,1
4,4,4.047999858856201,4.047999858856201,0,0.49950647354125977,713.478403271307,710,139,1688,688,20,958,538,1
6,3,6.670000076293945,3.3350000381469727,0,0.5074455738067627,707.0160388722138,704,136,1688,688,20,958,538,1
9,3,11.459999799728394,3.819999933242798,0,0.515453577041626,695.6472206421563,693,133,1688,688,20,958,538,1
14,4,20.269999980926514,5.791428565979004,0,0.5234994888305664,675.0642305652807,673,128,1688,688,20,958,538,1
17,4,30.180001139640808,7.101176738739014,0,0.531348466873169,644.2858702432752,643,121,1688,688,20,958,538,1
15,3,23.589999675750732,4.7179999351501465,0,0.5394744873046875,620.9429451226157,620,117,1688,688,20,958,538,1
19,3,36.77999985218048,5.8073683977127075,0,0.5473353862762451,584.6427498927402,584,112,1688,688,20,958,538,1
17,3,30.180001139640808,5.32588255405426,0,0.5553646087646484,554.2384247815811,554,107,1688,688,20,958,538,1
18,2,33.4900016784668,3.721111297607422,0,0.563495397567749,521.278646286485,521,104,1688,688,20,958,538,1
19,3,36.77999985218048,5.8073683977127075,0,0.5713784694671631,485.0010100999795,485,99,1688,688,20,958,538,1
19,2,36.77999985218048,3.8715789318084717,0,0.5794715881347656,449.1481242475025,449,96,1688,688,20,958,538,1
20,5,40.08999824523926,10.022499561309814,0,0.587348461151123,407.94377612305703,409,86,1688,688,20,958,538,1
20,8,41.32380962371826,16.529523849487305,0,0.5955085754394531,364.5984516785941,368,70,1688,688,20,958,538,1
20,7,41.32380962371826,14.463333368301392,0,0.603562593460083,321.76045575083236,327,56,1688,688,20,958,538,1
18,5,33.4900016784668,9.302778244018555,0,0.6115925312042236,287.73310195542587,294,47,1688,688,20,958,538,1
17,3,30.180001139640808,5.32588255405426,0,0.6195924282073975,257.3200329193456,264,42,1688,688,20,958,538,1
17,4,30.180001139640808,7.101176738739014,0,0.6275405883789062,226.60304309116566,234,35,1688,688,20,958,538,1
17,4,30.180001139640808,7.101176738739014,0,0.6353955268859863,195.91260281974002,204,28,1688,688,20,958,538,1
17,5,30.180001139640808,8.876470923423767,0,0.6434063911437988,165.1456536714514,174,20,1688,688,20,958,538,1
18,5,33.4900016784668,9.302778244018555,0,0.6516125202178955,131.42842712835352,141,11,1688,688,20,958,538,1
16,4,26.8799991607666,6.71999979019165,0,0.6594555377960205,105.10864433221339,115,5,1688,688,20,958,538,1
17,5,30.180001139640808,8.876470923423767,0,0.6673815250396729,75.05292469985967,85,-3,1688,688,20,958,538,1
16,6,28.404706954956055,10.65176510810852,0,0.6753475666046143,48.463663928973865,57,-13,1688,688,20,958,538,1
15,6,25.19999921321869,10.079999685287476,0,0.6833255290985107,29.408120990476064,32,-23,1688,688,20,958,538,1
15,6,25.19999921321869,10.079999685287476,0,0.691321611404419,23.734255586866,7,-33,1688,688,20,958,538,1
15,6,25.19999921321869,10.079999685287476,0,0.6994175910949707,36.61544808322666,-18,-43,1688,688,20,958,538,1
16,4,26.8799991607666,6.71999979019165,0,0.7074854373931885,55.85590330410783,-44,-49,1688,688,20,958,538,1
15,4,23.589999675750732,6.290666580200195,0,0.7155425548553467,76.68333173107735,-67,-55,1688,688,20,958,538,1
13,3,17.84999990463257,4.1192307472229,0,0.7235205173492432,92.6498904042279,-84,-59,1688,688,20,958,538,1
10,2,13.059999942779541,2.611999988555908,0,0.7314274311065674,104.58621208504974,-97,-61,1688,688,20,958,538,1
8,0,9.859999656677246,-0.0,0,0.7394814491271973,112.29881438509533,-106,-61,1688,688,20,958,538,1
7,0,8.260000467300415,-0.0,0,0.7476034164428711,119.29423807734048,-114,-61,1688,688,20,958,538,1
4,0,3.680000066757202,-0.0,0,0.7557094097137451,121.94695904036593,-117,-61,1688,688,20,958,538,1
2,0,1.5800000429153442,-0.0,0,0.7635505199432373,122.83448347473634,-118,-61,1688,688,20,958,538,1
1,-2,0.7900000214576721,-1.5800000429153442,0,0.7715864181518555,122.3782459469833,-118,-60,1688,688,20,958,538,1
0,-1,-0.0,-0.6899999976158142,0,0.7796154022216797,122.3782459469833,-118,-60,1688,688,20,958,538,1
-2,-3,-1.7466665506362915,-2.6199998259544373,0,0.7876214981079102,120.58713566044705,-117,-58,1688,688,20,958,538,1
-3,-3,-2.7600000500679016,-2.7600000500679016,0,0.7955875396728516,117.91012469699183,-115,-56,1688,688,20,958,538,1
-6,-5,-7.080000400543213,-5.900000333786011,0,0.8034365177154541,109.4361754243663,-108,-51,1688,688,20,958,538,1
-8,-3,-9.859999656677246,-3.6974998712539673,0,0.8114724159240723,100.02272492535349,-99,-48,1688,688,20,958,538,1
-10,-4,-13.059999942779541,-5.223999977111816,0,0.8195245265960693,86.15092303249095,-86,-43,1688,688,20,958,538,1
-12,-5,-16.4769229888916,-6.865384578704834,0,0.827580451965332,69.17701686727027,-70,-37,1688,688,20,958,538,1
-12,-4,-16.249999523162842,-5.416666507720947,0,0.8355824947357178,52.76941930590086,-54,-32,1688,688,20,958,538,1
-12,-4,-16.249999523162842,-5.416666507720947,0,0.8435015678405762,36.61544808322666,-38,-27,1688,688,20,958,538,1
-9,-3,-11.459999799728394,-3.819999933242798,0,0.8513824939727783,26.124783736376884,-27,-24,1688,688,20,958,538,1
-9,-2,-11.459999799728394,-2.5466666221618652,0,0.8594014644622803,17.202941017470888,-16,-22,1688,688,20,958,538,1
-7,-2,-8.260000467300415,-2.3600001335144043,0,0.8674695491790771,11.540659228538015,-8,-20,1688,688,20,958,538,1
-6,-2,-6.670000076293945,-2.2233333587646484,0,0.8756804466247559,8.110770276274835,-2,-18,1688,688,20,958,538,1
-4,-2,-3.680000066757202,-1.840000033378601,0,0.8837175369262695,7.029386365926403,1,-17,1688,688,20,958,538,1
-2,-1,-1.5800000429153442,-0.7900000214576721,0,0.8915784358978271,7.11724276862369,2,-17,1688,688,20,958,538,1
-1,0,-0.6899999976158142,-0.0,0,0.8996655941009521,7.11724276862369,2,-17,1688,688,20,958,538,1
-1,-1,-0.6899999976158142,-0.6899999976158142,0,0.9075284004211426,7.11724276862369,2,-17,1688,688,20,958,538,1
-1,-2,-0.7900000214576721,-1.5800000429153442,0,0.9155874252319336,6.124515496597098,2,-16,1688,688,20,958,538,1
0,-3,-0.0,-2.6199998259544373,0,0.9235794544219971,4.142135623730951,2,-14,1688,688,20,958,538,1
0,-2,-0.0,-1.5800000429153442,0,0.9315295219421387,3.1529464379659053,2,-13,1688,688,20,958,538,1
0,-2,-0.0,-1.5800000429153442,0,0.9396884441375732,2.1655250605964387,2,-12,1688,688,20,958,538,1
0,-2,-0.0,-1.5800000429153442,0,0.9478414058685303,1.180339887498949,2,-11,1688,688,20,958,538,1
0,-1,-0.0,-0.6899999976158142,0,0.9555315971374512,1.180339887498949,2,-11,1688,688,20,958,538,1
1,-1,0.6899999976158142,-0.6899999976158142,0,0.963794469833374,1.180339887498949,2,-11,1688,688,20,958,538,1
0,-1,-0.0,-0.6899999976158142,0,0.9715394973754883,1.180339887498949,2,-11,1688,688,20,958,538,1
1,-1,0.6899999976158142,-0.6899999976158142,0,0.9796063899993896,1.180339887498949,2,-11,1688,688,20,958,538,1
1,-1,0.6899999976158142,-0.6899999976158142,0,1.0197734832763672,1.180339887498949,2,-11,1688,688,20,958,538,1
1,-1,0.6899999976158142,-0.6899999976158142,0,1.0275895595550537,1.180339887498949,2,-11,1688,688,20,958,538,1
1,-1,0.6899999976158142,-0.6899999976158142,0,1.035623550415039,1.180339887498949,2,-11,1688,688,20,958,538,1
1,-1,0.6899999976158142,-0.6899999976158142,0,1.043452501296997,1.180339887498949,2,-11,1688,688,20,958,538,1
1,-1,0.6899999976158142,-0.6899999976158142,0,1.0596485137939453,1.180339887498949,2,-11,1688,688,20,958,538,1
1,-2,0.7900000214576721,-1.5800000429153442,0,1.0674705505371094,0.19803902718556898,2,-10,1688,688,20,958,538,1
2,-2,1.5800000429153442,-1.5800000429153442,0,1.0756075382232666,-0.9446148618625827,1,-9,1688,688,20,958,538,1
1,-1,0.6899999976158142,-0.6899999976158142,0,1.0914514064788818,-0.9446148618625827,1,-9,1688,688,20,958,538,1
1,-2,0.7900000214576721,-1.5800000429153442,0,1.1076574325561523,-1.9377422517014509,1,-8,1688,688,20,958,538,1
1,-1,0.6899999976158142,-0.6899999976158142,0,1.1156704425811768,-1.9377422517014509,1,-8,1688,688,20,958,538,1
1,-2,0.7900000214576721,-1.5800000429153442,0,1.1237034797668457,-2.9289321881345245,1,-7,1688,688,20,958,538,1
0,0,-0.0,-0.0,1,1.1610074043273926,-2.9289321881345245,1,-7,1688,688,20,958,538,1
0,0,-0.0,-0.0,0,0.08537793159484863,1598.4648997751074,-1501,-629,186,66,58,1687,695,2
-2,3,-1.7466665506362915,2.6199998259544373,0,0.15022993087768555,1598.317117220857,-1500,-631,186,66,58,1687,695,2
-4,3,-4.047999858856201,3.035999894142151,0,0.15828490257263184,1595.7990644999768,-1496,-634,186,66,58,1687,695,2
-4,2,-3.680000066757202,1.840000033378601,0,0.16634488105773926,1593.4284267726573,-1493,-635,186,66,58,1687,695,2
-7,2,-8.260000467300415,2.3600001335144043,0,0.1744530200958252,1586.857048132662,-1485,-637,186,66,58,1687,695,2
-10,2,-13.059999942779541,2.611999988555908,0,0.18227195739746094,1575.713370044632,-1472,-639,186,66,58,1687,695,2
-14,0,-20.269999980926514,-0.0,0,0.19032001495361328,1557.3874053962986,-1452,-639,186,66,58,1687,695,2
-17,0,-30.180001139640808,-0.0,0,0.19841694831848145,1529.9756252103496,-1422,-639,186,66,58,1687,695,2
-21,-3,-43.390000104904175,-6.198571443557739,0,0.2062699794769287,1488.3430726108054,-1379,-633,186,66,58,1687,695,2
-25,-4,-56.59000277519226,-9.054400444030762,0,0.2142939567565918,1433.773051433475,-1323,-624,186,66,58,1687,695,2
-26,-4,-59.890000343322754,-9.213846206665039,0,0.22221684455871582,1376.6745711579192,-1264,-615,186,66,58,1687,695,2
-29,-7,-69.80000114440918,-16.848276138305664,0,0.23028302192687988,1307.7221102383248,-1195,-599,186,66,58,1687,695,2
-32,-10,-80.48484802246094,-25.151515007019043,0,0.2382659912109375,1225.0737617859645,-1115,-574,186,66,58,1687,695,2
-32,-12,-81.2235336303711,-30.45882511138916,0,0.24631595611572266,1139.3715162567084,-1034,-544,186,66,58,1687,695,2
-33,-13,-84.48943161964417,-33.28371548652649,0,0.2542579174041748,1049.7126586816344,-950,-511,186,66,58,1687,695,2
-31,-15,-78.685298204422,-38.07353138923645,0,0.262347936630249,963.0246972732081,-872,-473,186,66,58,1687,695,2
-30,-15,-75.45454502105713,-37.727272510528564,0,0.2702670097351074,879.4629876885464,-797,-436,186,66,58,1687,695,2
-29,-15,-72.22812223434448,-37.359373569488525,0,0.27846693992614746,798.5421439419264,-725,-399,186,66,58,1687,695,2
-26,-15,-63.35333490371704,-36.5500009059906,0,0.28632688522338867,725.9920529383074,-662,-363,186,66,58,1687,695,2
-24,-14,-56.17777633666992,-32.77036952972412,0,0.2943730354309082,661.5048877451918,-606,-331,186,66,58,1687,695,2
-23,-13,-52.979615688323975,-29.945000171661377,0,0.30241990089416504,601.9675110494993,-554,-302,186,66,58,1687,695,2
-21,-14,-47.5356023311615,-31.690401554107666,0,0.310715913772583,545.8825967099717,-507,-271,186,66,58,1687,695,2
-19,-13,-41.2960889339447,-28.255218744277954,0,0.31815290451049805,496.552090662762,-466,-243,186,66,58,1687,695,2
-15,-10,-27.908334732055664,-18.60555648803711,0,0.32622599601745605,464.30112507473564,-439,-225,186,66,58,1687,695,2
-11,-10,-15.92642855644226,-14.47857141494751,0,0.3344230651855469,444.6000422297278,-424,-211,186,66,58,1687,695,2
-6,-8,-7.835999965667725,-10.447999954223633,0,0.3426039218902588,433.91467896362934,-417,-201,186,66,58,1687,695,2
-4,-9,-5.0933332443237305,-11.459999799728394,0,0.3502230644226074,424.7003416353133,-412,-190,186,66,58,1687,695,2
-3,-8,-3.6974998712539673,-9.859999656677246,0,0.3581860065460205,418.26055046247933,-409,-181,186,66,58,1687,695,2
-3,-9,-3.819999933242798,-11.459999799728394,0,0.36612391471862793,411.1545183228272,-406,-170,186,66,58,1687,695,2
-3,-9,-3.819999933242798,-11.459999799728394,0,0.37433505058288574,404.23203944306795,-403,-159,186,66,58,1687,695,2
-3,-8,-3.6974998712539673,-9.859999656677246,0,0.3820829391479492,398.20018726587654,-400,-150,186,66,58,1687,695,2
-3,-8,-3.6974998712539673,-9.859999656677246,0,0.3901948928833008,392.29562067507896,-397,-141,186,66,58,1687,695,2
-4,-8,-4.929999828338623,-9.859999656677246,0,0.398313045501709,385.5756866966513,-393,-132,186,66,58,1687,695,2
