dx,dy,button,rx,ry,time,distance,targetID,directionX,directionY,targetX,targetY,initMouseX,initMouseY,targetSize,score
-1,0,4,-1.5,-0.0,0.25366711616516113,865.3022335170864,1,875,-23,1835,576,961,599,20,189.18
-2,-1,4,-3.0,-1.5,0.26175618171691895,868.2755831742107,1,878,-22,1835,576,961,599,20,5.23
-1,0,4,-1.5,-0.0,0.2698202133178711,869.2752697534487,1,879,-22,1835,576,961,599,20,14.07
-1,0,4,-1.5,-0.0,0.27787017822265625,870.2749570446725,1,880,-22,1835,576,961,599,20,14.08
0,0,0,-0.0,-0.0,0.32868218421936035,870.2749570446725,1,880,-22,1835,576,961,599,20,189.82
1,0,0,1.5,-0.0,0.5417530536651611,869.2752697534487,1,879,-22,1835,576,961,599,20,14.07
1,0,0,1.5,-0.0,0.5577671527862549,868.2755831742107,1,878,-22,1835,576,961,599,20,14.06
1,0,0,1.5,-0.0,0.5738060474395752,867.2758973093926,1,877,-22,1835,576,961,599,20,14.05
1,0,0,1.5,-0.0,0.5818610191345215,866.2762121614394,1,876,-22,1835,576,961,599,20,14.04
4,0,0,6.0,-0.0,0.5897040367126465,860.2781164662248,1,870,-22,1835,576,961,599,20,47.27
6,0,0,9.0,-0.0,0.5977261066436768,851.2810226633349,1,861,-22,1835,576,961,599,20,61.35
8,-1,0,12.0,-1.5,0.6056911945343018,839.2596776016155,1,849,-21,1835,576,961,599,20,71.66
14,0,0,21.0,-0.0,0.6137242317199707,818.2662615367113,1,828,-21,1835,576,961,599,20,95.53
21,0,0,31.5,-0.0,0.622028112411499,787.2766144820755,1,797,-21,1835,576,961,599,20,109.77
23,0,0,34.5,-0.0,0.6298110485076904,753.2889361179028,1,763,-21,1835,576,961,599,20,110.53
27,1,0,40.5,1.5,0.637794017791748,713.3346390157186,1,723,-22,1835,576,961,599,20,112.14
30,0,0,45.0,-0.0,0.6458861827850342,668.3568382496045,1,678,-22,1835,576,961,599,20,112.33
30,2,0,45.0,3.0,0.6536130905151367,623.4934885221788,1,633,-25,1835,576,961,599,20,106.12
31,1,0,46.5,1.5,0.6617341041564941,577.5755270601389,1,587,-26,1835,576,961,599,20,102.4
29,1,0,43.5,1.5,0.669835090637207,534.6696246349708,1,544,-27,1835,576,961,599,20,95.44
26,1,0,39.0,1.5,0.6778030395507812,495.77564195995046,1,505,-28,1835,576,961,599,20,88.04
23,1,0,34.5,1.5,0.6856911182403564,461.8919367821408,1,471,-29,1835,576,961,599,20,80.14
17,1,0,25.5,1.5,0.6937172412872314,437.007829909052,1,446,-30,1835,576,961,599,20,68.45
14,1,0,21.0,1.5,0.7018671035766602,416.12908842274544,1,425,-31,1835,576,961,599,20,61.23
10,0,0,15.0,-0.0,0.7101340293884277,401.1702810272163,1,410,-31,1835,576,961,599,20,51.3
9,0,0,13.5,-0.0,0.7179582118988037,388.20848810641894,1,397,-31,1835,576,961,599,20,46.47
6,0,0,9.0,-0.0,0.725938081741333,379.23643200502187,1,388,-31,1835,576,961,599,20,36.93
5,-1,0,7.5,-1.5,0.7339770793914795,372.1792773032049,1,381,-30,1835,576,961,599,20,31.68
6,-2,0,9.0,-3.0,0.7418961524963379,362.9785516621566,1,372,-27,1835,576,961,599,20,34.99
6,-1,0,9.0,-1.5,0.749744176864624,353.92993831230757,1,363,-26,1835,576,961,599,20,36.36
8,-2,0,12.0,-3.0,0.7577381134033203,341.7527540759276,1,351,-23,1835,576,961,599,20,40.26
9,-2,0,13.5,-3.0,0.7657310962677002,328.5911989405513,1,338,-20,1835,576,961,599,20,41.06
11,-1,0,16.5,-1.5,0.7736530303955078,312.56007192459515,1,322,-19,1835,576,961,599,20,47.62
11,0,0,16.5,-0.0,0.7823600769042969,296.5893018355337,1,306,-19,1835,576,961,599,20,43.75
12,-1,0,18.0,-1.5,0.7898900508880615,278.5619517538652,1,288,-18,1835,576,961,599,20,46.5
13,-1,0,19.5,-1.5,0.7979180812835693,259.5366394388711,1,269,-17,1835,576,961,599,20,45.27
15,-1,0,22.5,-1.5,0.8059401512145996,237.51767613647314,1,247,-16,1835,576,961,599,20,45.0
14,0,0,21.0,-0.0,0.8136861324310303,216.56566377101365,1,226,-16,1835,576,961,599,20,40.01
17,0,0,25.5,-0.0,0.8216772079467773,191.63581031156147,1,201,-16,1835,576,961,599,20,39.37
15,0,0,22.5,-0.0,0.8296990394592285,169.71366113904642,1,179,-16,1835,576,961,599,20,34.22
12,0,0,18.0,-0.0,0.8386621475219727,151.7930777258409,1,161,-16,1835,576,961,599,20,28.92
11,0,0,16.5,-0.0,0.845954179763794,135.8800877433243,1,145,-16,1835,576,961,599,20,25.27
10,0,0,15.0,-0.0,0.8537991046905518,120.98091464026353,1,130,-16,1835,576,961,599,20,22.53
8,0,0,12.0,-0.0,0.8619301319122314,109.07980517283357,1,118,-16,1835,576,961,599,20,18.73
6,0,0,9.0,-0.0,0.8696601390838623,100.16805344563369,1,109,-16,1835,576,961,599,20,15.17
5,0,0,7.5,-0.0,0.8776471614837646,93.24727599312246,1,102,-16,1835,576,961,599,20,12.59
5,0,0,7.5,-0.0,0.8856801986694336,86.33794683301072,1,95,-16,1835,576,961,599,20,11.94
5,0,0,7.5,-0.0,0.8936870098114014,79.44271909999159,1,88,-16,1835,576,961,599,20,11.26
4,0,0,6.0,-0.0,0.9017510414123535,73.54639429682169,1,82,-16,1835,576,961,599,20,9.83
4,-1,0,6.0,-1.5,0.9105360507965088,67.46612162745726,1,76,-15,1835,576,961,599,20,11.87
4,0,0,6.0,-0.0,0.9183251857757568,61.58910531638176,1,70,-15,1835,576,961,599,20,8.79
2,0,0,3.0,-0.0,0.9259381294250488,58.65857557508748,1,67,-15,1835,576,961,599,20,6.03
3,0,0,4.5,-0.0,0.9337952136993408,54.76109943476871,1,63,-15,1835,576,961,599,20,6.61
3,-1,0,4.5,-1.5,0.9416971206665039,50.63827174318213,1,59,-14,1835,576,961,599,20,9.97
2,0,0,3.0,-0.0,0.9496581554412842,47.723478758647246,1,56,-14,1835,576,961,599,20,5.38
3,-1,0,4.5,-1.5,0.9576961994171143,43.600373133029585,1,52,-13,1835,576,961,599,20,10.66
2,-1,0,3.0,-1.5,0.9657261371612549,40.44799302251776,1,49,-12,1835,576,961,599,20,6.68
3,-1,0,4.5,-1.5,0.9737122058868408,36.32493928760188,1,45,-11,1835,576,961,599,20,9.67
1,0,0,1.5,-0.0,0.9816980361938477,35.35416188179427,1,44,-11,1835,576,961,599,20,3.46
1,-1,0,1.5,-1.5,0.9898011684417725,34.14748010928823,1,43,-10,1835,576,961,599,20,2.44
1,0,0,1.5,-0.0,0.9978070259094238,33.174066289845804,1,42,-10,1835,576,961,599,20,3.49
1,0,0,1.5,-0.0,1.0057651996612549,32.20189569201838,1,41,-10,1835,576,961,599,20,3.44
2,0,0,3.0,-0.0,1.013780117034912,29.293765408777,1,38,-10,1835,576,961,599,20,4.42
1,-1,0,1.5,-1.5,1.0218250751495361,28.078865529319543,1,37,-9,1835,576,961,599,20,2.32
1,0,0,1.5,-0.0,1.0298340320587158,27.107950630558946,1,36,-9,1835,576,961,599,20,3.3
1,0,0,1.5,-0.0,1.0376200675964355,26.138621999185304,1,35,-9,1835,576,961,599,20,3.24
1,-1,0,1.5,-1.5,1.045673131942749,24.928498393145958,1,34,-8,1835,576,961,599,20,2.22
1,0,0,1.5,-0.0,1.0779352188110352,23.955853692699293,1,33,-8,1835,576,961,599,20,3.28
1,0,0,1.5,-0.0,1.0939531326293945,22.984845004941285,1,32,-8,1835,576,961,599,20,3.21
1,-1,0,1.5,-1.5,1.1017110347747803,21.78049716414141,1,31,-7,1835,576,961,599,20,2.1
1,0,0,1.5,-0.0,1.125756025314331,20.805843601498726,1,30,-7,1835,576,961,599,20,3.26
2,0,0,3.0,-0.0,1.14168119430542,17.892651361962706,1,27,-7,1835,576,961,599,20,3.81
1,0,0,1.5,-0.0,1.1499261856079102,16.92582403567252,1,26,-7,1835,576,961,599,20,2.97
1,0,0,1.5,-0.0,1.1580431461334229,15.96150997149434,1,25,-7,1835,576,961,599,20,2.89
1,0,0,1.5,-0.0,1.173755168914795,15.0,1,24,-7,1835,576,961,599,20,2.81
1,0,0,1.5,-0.0,1.197740077972412,14.041630560342615,1,23,-7,1835,576,961,599,20,2.72
1,0,0,1.5,-0.0,1.205949068069458,13.086792761230392,1,22,-7,1835,576,961,599,20,2.64
1,0,0,1.5,-0.0,1.2136740684509277,12.135943621178654,1,21,-7,1835,576,961,599,20,2.55
1,0,0,1.5,-0.0,1.229694128036499,11.189620100417091,1,20,-7,1835,576,961,599,20,2.45
1,0,0,1.5,-0.0,1.2377080917358398,10.248456731316587,1,19,-7,1835,576,961,599,20,2.35
0,0,1,-0.0,-0.0,1.26564621925354,10.248456731316587,1,19,-7,1835,576,961,599,20,29.96
1,0,1,1.5,-0.0,0.009420633316040039,547.2725776281129,2,-546,-83,1271,500,1816,583,11,14.86
0,0,0,-0.0,-0.0,0.11033749580383301,547.2725776281129,2,-546,-83,1271,500,1816,583,11,143.29
-1,0,0,-1.5,-0.0,0.17729759216308594,546.2839558702938,2,-545,-83,1271,500,1816,583,11,14.61
-2,0,0,-3.0,-0.0,0.1853945255279541,543.3183381941552,2,-542,-83,1271,500,1816,583,11,32.18
-4,0,0,-6.0,-0.0,0.19324159622192383,537.3882373355823,2,-536,-83,1271,500,1816,583,11,50.52
-7,0,0,-10.5,-0.0,0.20154762268066406,527.5082158990601,2,-526,-83,1271,500,1816,583,11,66.23
-6,3,0,-9.0,4.5,0.20937347412109375,519.2690149150529,2,-517,-87,1271,500,1816,583,11,57.85
-9,3,0,-13.5,4.5,0.21743154525756836,507.1493922675297,2,-504,-91,1271,500,1816,583,11,69.64
-10,3,0,-15.0,4.5,0.2253866195678711,493.1425498790482,2,-489,-95,1271,500,1816,583,11,72.99
-12,2,0,-18.0,3.0,0.233445405960083,476.08731016313453,2,-471,-98,1271,500,1816,583,11,77.48
-13,2,0,-19.5,3.0,0.24137353897094727,458.146844963884,2,-452,-101,1271,500,1816,583,11,76.94
-13,2,0,-19.5,3.0,0.24933958053588867,440.31449560956355,2,-433,-104,1271,500,1816,583,11,74.7
-15,0,0,-22.5,-0.0,0.2573685646057129,418.9540069394321,2,-411,-104,1271,500,1816,583,11,77.56
-12,0,0,-18.0,-0.0,0.26532459259033203,401.52798181675024,2,-393,-104,1271,500,1816,583,11,70.17
-10,0,0,-15.0,-0.0,0.27334141731262207,387.04591567825315,2,-378,-104,1271,500,1816,583,11,63.63
-8,0,0,-12.0,-0.0,0.2813284397125244,375.48915884687176,2,-366,-104,1271,500,1816,583,11,56.44
-8,-3,0,-12.0,-4.5,0.28929662704467773,362.8532316019529,2,-354,-100,1271,500,1816,583,11,59.7
-7,-4,0,-10.5,-6.0,0.29731059074401855,351.6118337913087,2,-344,-94,1271,500,1816,583,11,53.3
-7,-5,0,-10.5,-7.5,0.30538344383239746,340.14489710844634,2,-334,-87,1271,500,1816,583,11,52.22
-5,-4,0,-7.5,-6.0,0.3133544921875,331.8827689271151,2,-327,-81,1271,500,1816,583,11,43.15
-5,-5,0,-7.5,-7.5,0.3213496208190918,323.4448203275552,2,-320,-74,1271,500,1816,583,11,42.62
-5,-4,0,-7.5,-6.0,0.3292875289916992,315.30142054009065,2,-313,-68,1271,500,1816,583,11,41.24
-5,-4,0,-7.5,-6.0,0.3373134136199951,307.2178726466504,2,-306,-62,1271,500,1816,583,11,40.29
-5,-4,0,-7.5,-6.0,0.3453054428100586,299.19894805866767,2,-299,-56,1271,500,1816,583,11,39.34
-6,-4,0,-9.0,-6.0,0.35332441329956055,289.27877939124323,2,-290,-50,1271,500,1816,583,11,43.3
-6,-3,0,-9.0,-4.5,0.3614475727081299,279.74023249270556,2,-281,-46,1271,500,1816,583,11,42.16
-6,-2,0,-9.0,-3.0,0.36931443214416504,270.3779221361074,2,-272,-43,1271,500,1816,583,11,41.39
-8,-2,0,-12.0,-3.0,0.377408504486084,258.0589287593181,2,-260,-40,1271,500,1816,583,11,46.3
-6,-2,0,-9.0,-3.0,0.3856995105743408,248.71243564319033,2,-251,-37,1271,500,1816,583,11,38.98
-6,-1,0,-9.0,-1.5,0.3934345245361328,239.6630335788388,2,-242,-36,1271,500,1816,583,11,39.31
-6,-1,0,-9.0,-1.5,0.4022495746612549,230.61409125941512,2,-233,-35,1271,500,1816,583,11,38.29
-6,-1,0,-9.0,-1.5,0.4093925952911377,221.56566377101365,2,-224,-34,1271,500,1816,583,11,37.26
-7,-1,0,-10.5,-1.5,0.41739344596862793,211.52944372532804,2,-214,-33,1271,500,1816,583,11,37.6
-6,-1,0,-9.0,-1.5,0.42526960372924805,202.4825293850063,2,-205,-32,1271,500,1816,583,11,35.02
-7,0,0,-10.5,-0.0,0.4333915710449219,192.60819821049935,2,-195,-32,1271,500,1816,583,11,33.65
-6,-1,0,-9.0,-1.5,0.4416954517364502,183.56563843924482,2,-186,-31,1271,500,1816,583,11,32.6
-7,-1,0,-10.5,-1.5,0.44951558113098145,173.53851125177448,2,-176,-30,1271,500,1816,583,11,32.65
-6,0,0,-9.0,-0.0,0.4583594799041748,164.6732153287607,2,-167,-30,1271,500,1816,583,11,28.58
-7,-1,0,-10.5,-1.5,0.46555662155151367,154.65587994182988,2,-157,-29,1271,500,1816,583,11,30.01
-6,-1,0,-9.0,-1.5,0.47342443466186523,145.62536307010186,2,-148,-28,1271,500,1816,583,11,27.61
-6,-1,0,-9.0,-1.5,0.48149943351745605,136.59802258506295,2,-139,-27,1271,500,1816,583,11,26.4
